Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT4G01690.1	GMM:19.9	tetrapyrrole synthesis.protoporphyrin IX oxidase	0.250705	0.344557	-0.282006	-0.236410	0.453897	-0.306255	0.177072	-0.286972	-0.001737	0.986867	0.353822	0.538608	0.285341	0.028402	0.305950	0.293145	0.082063	0.046163	-0.251933	-0.024700	-0.230302	0.225214	0.265787	-0.003123	-0.253554	-10.447870	0.656766	-0.431001	0.157425	0.010163	-0.103462	-0.100673	0.117601	-0.775698	-0.364301	-0.000174	-0.243260	0.063123	0.334943	0.143158	0.049952	0.137727	0.173322	-0.505493	0.017158
AT4G01810.1	GMM:29.3.4.2	protein.targeting.secretory pathway.golgi	NaN	1.516399	1.764846	1.761658	1.923041	NaN	1.731431	1.607119	NaN	NaN	1.648485	NaN	1.481648	1.497675	NaN	NaN	1.713230	NaN	1.364901	1.704293	NaN	NaN	1.777225	NaN	1.627251	NaN	NaN	NaN	1.435175	1.739819	1.623292	1.525971	NaN	1.664477	1.508549	-7.008660	NaN	1.548718	1.506892	1.595296	1.539498	NaN	NaN	1.769521	NaN
AT4G01895.1	GMM:20.1	stress.biotic	NaN	NaN	1.416358	NaN	NaN	1.365772	1.056222	1.539421	1.028281	NaN	1.693936	1.611228	-9.255815	0.909008	1.458064	NaN	0.789170	0.939983	NaN	0.896586	1.132535	NaN	1.346675	1.620437	NaN	1.070816	0.843149	-9.674522	1.408204	1.517205	0.732521	1.119449	1.406398	NaN	0.988076	1.452166	NaN	0.541420	1.787159	NaN	1.636548	1.323810	NaN	1.457487	0.850300
AT4G01900.1	GMM:30.1	signalling.in sugar and nutrient physiology	-0.003753	-0.818797	-9.344206	-0.053940	-0.438723	0.415097	-0.385479	-0.093835	-7.865036	0.407592	-1.040672	0.268464	-0.545492	-1.017961	0.507389	-1.002995	0.686279	-7.850833	0.048175	0.157604	0.535287	-0.177227	0.321541	-0.183281	-0.473953	0.193208	NaN	-0.280218	-0.684037	0.467780	-0.362298	0.122863	0.228775	-0.746386	-1.204106	-8.287051	0.142240	0.014048	0.701577	-0.543887	0.854546	-8.232431	-0.375284	-9.385402	-0.595367
AT4G01990.1	GMM:27.3.67	RNA.regulation of transcription.putative transcription regulator	NaN	2.673722	NaN	NaN	NaN	NaN	3.103756	3.076338	NaN	4.054894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.924771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.310712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.901962	NaN	NaN	3.197669	NaN
AT4G02110.1	GMM:35.1	not assigned.no ontology	-12.282181	NaN	-12.396445	-12.405372	-12.446445	-12.281866	-12.174232	-12.311110	-12.183074	-12.365110	NaN	-12.216473	-12.353690	-8.697553	-12.505207	-8.760968	-12.159852	-3.378104	-12.468808	NaN	-12.516165	-12.491506	-12.526078	-12.356826	-12.530304	-12.573352	-12.312318	-12.449669	NaN	-12.326673	-4.345001	NaN	-12.543680	-12.510017	-3.375657	-12.318899	-12.433547	NaN	-12.702155	-12.285747	-12.564503	-12.476669	NaN	-12.290796	-9.225213
AT4G02230.1	GMM:29.2.1.2.2.19	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L19	NaN	-0.174318	0.365214	NaN	-0.138913	-9.792226	-0.144760	-0.093964	NaN	-0.188159	0.060823	-0.037208	0.105731	0.308764	-9.699935	0.018204	0.116013	-9.652887	0.000501	0.082568	-0.104434	NaN	0.096452	0.366804	0.059718	0.378255	NaN	-0.065003	-0.107303	NaN	-0.180263	-0.277736	NaN	0.209395	-0.331139	NaN	-9.507777	-0.112111	0.080563	-0.159535	0.146411	0.127266	-0.027179	-0.637610	NaN
AT4G02405.1			-0.076143	-0.080975	-0.086471	-0.124986	-0.003524	-0.004602	0.109050	0.055820	0.018351	-0.476015	-0.676511	0.183429	0.364351	0.247069	0.087690	0.084904	-0.371665	0.020337	-0.422754	-0.044851	0.010450	0.164578	-0.049890	0.085890	-0.002258	0.231959	0.168202	-0.022961	0.064900	0.458667	-0.130256	-0.151676	-0.292033	-0.188675	-0.332687	-0.232964	-11.422207	0.562661	-0.216726	-0.356619	-0.496264	-0.428440	-0.321048	-0.088103	0.111905
AT4G02450.1	GMM:35.1.40	not assigned.no ontology.glycine rich proteins	0.292120	-0.100343	0.006576	-0.157738	-0.234684	-4.746179	-0.326758	NaN	-0.066985	0.135055	NaN	0.249064	-0.157270	-0.227490	0.081024	-0.001877	-3.779775	-0.009984	0.094009	0.216772	0.122272	0.036238	0.208426	0.145019	0.041077	0.167519	0.414358	0.064425	-0.091498	0.043200	0.206346	-9.483508	-3.608367	-3.070264	-4.435130	0.110322	-0.219251	-9.676932	0.094953	0.281468	0.202753	-0.094672	-0.015967	-0.057437	0.154993
AT4G02520.1	GMM:26.9	misc.glutathione S transferases	0.477615	0.495874	0.460584	-0.540043	-0.281711	-0.474327	-0.007822	-0.087361	-0.065661	-0.242077	-0.193989	-0.116452	-0.406679	-0.498031	-0.509470	0.028948	-0.041508	-0.273441	-0.191183	-0.438841	-0.188699	-0.426635	-0.416227	-0.475822	-0.633727	-0.431518	-0.501654	-0.350300	-0.339126	-0.373849	-0.858939	-0.848850	-0.990803	0.475217	0.484186	0.542377	-0.186615	-0.179399	-0.202860	0.332616	0.415128	0.311718	0.647707	0.541955	0.435829
AT4G02530.1	GMM:35.1	not assigned.no ontology	-0.041090	-0.017755	-0.072781	0.245487	0.127783	-0.005039	0.210422	0.249387	0.022455	-3.910498	-0.038247	-0.251903	0.055704	0.032636	-0.194939	-0.003064	0.038223	-0.343318	-6.417046	-0.110661	-0.142830	-0.091377	-0.116509	0.038828	0.165545	-0.061148	-0.090417	-0.318843	0.037552	-0.113719	0.065006	-0.161878	0.140496	0.086185	-0.061853	-0.160306	-0.218371	0.199884	0.100847	0.127104	0.079228	0.012470	0.048507	0.053489	-0.003002
AT4G02580.1	GMM:9.1.2	mitochondrial electron transport / ATP synthesis.NADH-DH (type I).localisation not clear	NaN	0.459349	1.411537	NaN	NaN	0.211208	NaN	0.213686	0.132489	0.267577	0.249123	0.524485	NaN	-0.273554	0.303500	0.068162	0.208826	0.236138	0.072228	-0.757420	-0.311485	NaN	0.830264	0.116052	-0.411011	0.177393	-0.504974	-0.004577	0.228454	-10.582316	NaN	-0.172286	0.144179	NaN	0.026694	-2.531483	NaN	NaN	NaN	-9.282393	-0.155648	0.203608	-0.659412	0.224710	0.357047
AT4G02770.1	GMM:1.1.2.2	PS.lightreaction.photosystem I.PSI polypeptide subunits	-0.162287	0.010357	-0.065880	0.170555	0.105840	0.141696	0.282709	0.153775	0.176754	-0.017555	-0.134315	-0.028363	-0.035173	-0.061983	0.206423	-0.055688	-0.157085	-0.094574	-0.126080	-0.113373	-0.210514	-0.105578	-0.067275	-0.075229	0.080902	0.065025	0.002273	-0.068747	-0.089939	-0.052385	0.005390	0.084328	-0.012434	-0.042659	-0.018887	-0.113892	-0.233200	-0.106834	-0.065190	-0.035906	-0.000677	-0.066971	0.015517	0.007415	-0.153318
AT4G02820.1	GMM:27.3.67	RNA.regulation of transcription.putative transcription regulator	-2.477696	-3.230924	-3.117190	-11.473888	-2.376392	-8.139493	NaN	-11.467487	NaN	NaN	-11.290649	NaN	-2.747247	NaN	NaN	NaN	-3.309002	-3.046019	-11.641467	-11.661835	NaN	-2.795783	NaN	NaN	-3.046731	NaN	-8.237020	-3.160946	NaN	NaN	-2.533684	-11.178734	NaN	-11.383987	-11.364021	NaN	-11.344726	NaN	NaN	-2.147498	NaN	NaN	-11.619546	-8.636253	NaN
AT4G02871.1			NaN	NaN	NaN	NaN	NaN	NaN	-8.424580	NaN	-7.516634	-8.290120	NaN	NaN	NaN	NaN	NaN	-8.327696	NaN	-7.755082	-0.562299	-9.152059	-1.606206	NaN	-7.894722	NaN	-8.506933	NaN	-7.721061	-7.363361	NaN	-7.023250	-8.073122	-8.067656	-7.619546	NaN	-7.711696	NaN	-9.236932	-8.370771	-8.089518	-8.789804	NaN	-8.871966	NaN	NaN	NaN
AT4G02930.1	GMM:29.2.4	protein.synthesis.elongation	0.158834	0.264251	0.069461	0.324646	-0.228951	-0.063322	-0.146662	-0.309960	0.134712	0.372751	-0.058750	0.264412	0.292312	0.235984	0.028970	0.188366	-0.179408	-0.122508	0.049947	0.331850	-0.153723	0.408301	0.130933	0.014510	0.035074	0.211030	0.078726	0.314963	0.264456	0.066310	0.356757	-0.085785	-0.242309	0.106880	-0.271644	0.055763	-0.036607	0.384670	0.120390	0.113409	-0.202204	0.043168	-0.606251	0.088416	0.061384
AT4G03000.1	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	-0.769725	-0.604158	-0.137762	-0.678093	-0.030356	0.139634	-0.339736	-0.233715	0.150659	-0.769466	-0.545783	-0.167890	-0.616444	-0.238717	-0.092418	-0.527705	-0.474111	-0.285320	-0.697315	-0.574785	-0.166369	-0.580465	-0.228793	0.160646	-0.595472	-0.001568	0.021245	-0.749522	-0.407311	-0.194411	-0.573290	-0.410148	-0.045305	-0.663672	-0.368259	-0.074229	-0.518442	-0.372016	-0.174511	-0.400469	-0.168977	0.078840	-0.591172	-0.089856	-0.215637
AT4G03280.1	GMM:1.1.3	PS.lightreaction.cytochrome b6/f	-0.052024	-0.022918	-0.076611	0.109424	0.072328	0.034002	0.029752	0.080519	0.131004	0.074421	-0.036458	0.077292	-0.190519	-0.074415	0.129721	-0.001980	0.005288	0.097283	0.014135	0.012266	-0.079111	-0.007852	0.023304	0.006403	-0.106098	-0.003855	-0.002412	-0.185810	0.046235	-0.031484	-0.037012	0.042788	0.018386	-0.160247	-0.085751	-0.014325	-0.370432	-0.296342	-0.303344	-0.233831	-0.182528	-0.216971	-0.702151	-0.118390	-0.079510
AT4G03280.2	GMM:1.1.3	PS.lightreaction.cytochrome b6/f	0.076045	-0.025917	0.063338	0.179878	0.182964	0.135196	0.122411	0.005350	0.143085	0.044802	0.053069	-0.545671	0.015929	0.009674	0.227488	-0.025419	-0.008129	0.252783	0.005793	-0.007983	-0.305208	-0.016671	0.148879	-0.316777	0.196376	0.063874	-0.022078	0.013713	0.041884	-0.143509	0.219848	0.118518	0.125347	-0.001261	0.031034	-0.115747	-0.105164	-0.272591	-0.443396	-0.082218	0.003500	-0.032323	0.003955	-0.020912	-0.244677
AT4G03480.1	GMM:31.1	cell.organisation	-10.570540	-10.593100	-10.413742	-8.914859	-10.348945	-10.473051	-3.492869	-10.511579	-9.916063	-9.054049	-3.467675	-9.796197	-9.052427	-10.283330	-9.561935	-10.378680	-3.334827	-10.446941	-10.811919	-10.564505	-10.706061	-3.186352	-10.779413	-10.790609	-11.020637	-10.970789	-10.612143	-10.590330	-10.507112	-10.856926	-10.378354	-10.386796	-9.119765	-10.818571	-10.787228	-9.557953	-10.758264	-11.242656	-10.808726	-11.037375	-10.943324	-10.929849	-10.830710	-1.949524	-10.946586
AT4G03520.1	GMM:21.1	redox.thioredoxin	-4.677996	-0.383734	-0.098892	-0.185013	-0.037606	-0.049354	0.040375	0.053989	-0.068124	-10.803148	-0.121296	-0.066144	-0.162559	-0.057135	-0.103142	-0.029341	0.064745	-0.228028	0.060814	-0.043373	0.162823	-0.206502	-0.016984	-0.196461	0.142021	-0.265144	-5.559074	-0.114444	-0.155073	-0.210633	-0.267333	0.126930	0.025829	-0.038232	-0.011699	-0.460225	0.085233	0.131159	0.128994	0.143590	0.353020	0.141208	0.028817	-0.115930	0.020247
AT4G03550.1	GMM:3.6	minor CHO metabolism.callose	-13.143361	-13.133576	-13.318045	-13.337279	-13.200812	-13.192044	-13.120280	-13.195292	-13.106439	-13.290436	-12.999158	-13.087026	-13.173742	-13.178480	-13.348890	-13.196018	-9.706114	-13.080325	-13.402555	-9.844398	-13.370284	-13.191924	-13.315479	-13.185151	-13.176635	-13.387246	-13.302835	-12.961684	NaN	-13.107512	-13.143501	-13.069413	-13.095370	-13.191910	-13.224964	-9.972386	-9.691563	-13.141548	-13.133994	-13.386822	-13.192778	-10.553789	-13.173771	-13.292798	-10.185118
AT4G04020.1	GMM:31.1	cell.organisation	-4.586949	-0.848879	-0.514856	-0.520599	-0.870747	-0.604169	-0.295078	-0.285086	-0.374254	0.188472	0.185583	0.215711	0.335725	0.110372	-0.434070	0.397620	0.315240	0.203600	0.284334	0.275331	0.186948	0.047263	-0.030166	0.171408	0.333308	0.243826	0.167777	-7.279995	-0.169897	-0.027779	0.165050	0.039765	0.225500	-0.182873	-0.093078	-0.113253	-0.055804	-0.108074	-0.194662	-0.110082	-0.042344	-0.181243	-0.212533	-0.230250	-0.405738
AT4G04350.1	GMM:29.1.4	protein.aa activation.leucine-tRNA ligase	NaN	NaN	-11.494005	NaN	NaN	-10.690799	NaN	NaN	-11.643448	NaN	NaN	-11.498247	NaN	NaN	-11.490951	NaN	-11.089589	NaN	NaN	NaN	-11.510609	NaN	NaN	-11.456602	NaN	-11.934822	-11.332967	NaN	NaN	NaN	NaN	NaN	-11.986837	NaN	NaN	-11.475996	NaN	NaN	NaN	NaN	-11.568391	-12.493741	NaN	NaN	NaN
AT4G04610.1	GMM:14.2	S-assimilation.APR	-9.389362	NaN	NaN	NaN	-0.421452	0.703751	0.671982	-9.897449	-0.546575	NaN	-0.099117	NaN	NaN	0.478609	0.796042	0.120588	0.204372	NaN	NaN	0.501613	NaN	NaN	NaN	NaN	-0.203603	-10.080109	NaN	NaN	-0.036943	0.447358	-0.399116	-0.057732	NaN	NaN	0.166594	-0.257427	NaN	-0.085340	0.138757	0.532903	0.164042	-0.445317	-9.744771	-10.280954	NaN
AT4G04640.1	GMM:1.1.4.4	PS.lightreaction.ATP synthase.gamma chain	0.006620	0.021282	0.077695	0.143901	0.161372	0.106892	0.181584	0.133915	0.169315	-0.060043	0.005091	-0.006220	0.006733	0.036510	0.013588	-0.008568	-0.092929	-0.071868	-0.074570	-0.053242	0.028058	-0.095597	0.004856	-0.057680	0.052174	0.050657	-0.012939	-0.064099	-0.120501	-0.098481	-0.029936	0.028583	0.067038	-0.047955	-0.149834	-0.093890	0.023381	0.101920	-0.028278	-0.046283	0.060417	0.065567	0.008962	0.033111	-0.024674
AT4G04790.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	-7.651284	-3.044220	-0.902095	NaN	NaN	-1.866226	NaN	NaN	NaN	NaN	NaN	NaN	-7.693705	NaN	-7.599240	NaN	NaN	NaN	NaN	-6.679178	-2.084398	NaN	-8.760026	NaN	NaN	NaN	NaN	NaN	NaN	-8.016391	NaN	-1.722988	NaN	NaN	NaN	NaN	0.317292	-9.035097	-8.577681	-8.200199	NaN	NaN	NaN	-9.041870	-7.850373
AT4G04800.1	GMM:29.4	protein.postranslational modification	0.265938	0.026217	-0.156343	-0.099419	0.188134	-0.214807	-0.085848	-0.323032	0.350839	-0.179389	-0.068178	0.139948	-0.529527	-0.348946	-0.122515	-0.355212	0.109846	-0.276404	-0.368934	-0.467806	0.031798	-0.036570	0.111893	0.073642	-0.450123	0.068629	-0.452229	-0.641951	-0.295317	-0.232515	-0.686558	-0.215218	-0.210514	-0.504540	-0.088409	-0.039638	-0.274844	0.093876	-0.036206	-0.314120	0.131756	-0.238373	-0.354188	-0.057037	0.010631
AT4G04955.1	GMM:23.2	nucleotide metabolism.degradation	-11.524807	-1.830369	-2.043810	-2.079284	-2.317909	-2.233627	-2.100718	-2.820996	-2.064355	-11.524145	-2.638467	-2.296823	-2.061399	-2.299148	-3.294278	-1.720203	-1.386133	-10.809506	-2.299573	-2.456715	-11.008013	-2.684060	-2.485662	-10.986273	-1.747838	-2.448152	-1.830309	-2.928140	-10.872172	-2.223427	-10.949702	-10.811895	-2.931384	-2.673753	-1.720580	-2.477671	-2.342046	-2.822989	-2.454286	-10.874194	-2.777951	-1.896512	-11.310810	-1.533867	-2.266924
AT4G05080.1	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.203195	NaN
AT4G05180.1	GMM:1.1.1.2	PS.lightreaction.photosystem II.PSII polypeptide subunits	-0.100615	-0.026941	-0.094302	0.077273	0.073744	0.120112	0.167900	0.180668	0.164216	-0.176864	-0.118327	-0.102176	-0.110272	-0.030811	0.030810	-0.165498	-0.066031	-0.192634	-0.090166	-0.107402	-0.163587	-0.109242	0.008466	-0.026225	0.000837	0.064522	0.048121	-0.093588	-0.055734	-0.036281	-0.019469	0.017208	-0.017879	-0.220138	-0.199659	-0.145040	-0.074856	-0.064619	-0.109917	0.091328	0.105092	0.108826	0.007745	0.085770	0.026431
AT4G05200.1	GMM:30.2.17	signalling.receptor kinases.DUF 26	0.139655	0.086564	0.030823	0.256931	0.119981	0.177698	0.250600	0.054850	0.325211	-0.148796	-0.240880	-0.495403	-0.322617	0.135721	0.269990	-0.052241	-0.295528	-0.230468	-0.282066	0.010494	0.240848	-0.024590	-0.228211	-0.116053	0.268612	0.278504	-0.070389	-0.131512	-0.294144	-0.285380	0.083615	0.027782	-0.582653	0.089566	-0.250475	-0.280734	0.027998	0.150071	0.130791	0.108145	0.166992	0.161186	0.297952	0.117886	-0.026337
AT4G06634.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.766768	NaN	NaN	NaN	-8.294777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.893204	NaN	NaN	NaN	-8.541197	-0.313985	NaN	-8.781627	NaN	NaN	NaN	NaN	NaN	NaN	-8.871456	NaN	NaN	-8.521487	NaN	NaN	-7.810044	NaN	NaN	NaN
AT4G08210.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	1.178070	-1.488184	-10.883090	-0.828187	-0.595935	-1.022017	-2.342404	-1.148920	-1.113273	-0.552627	-0.568097	-2.192980	-0.871046	-0.784152	-1.343459	-0.810987	-0.881481	-0.793545	-1.064322	-0.836628	-0.733543	-0.857021	-1.462008	-1.597206	-1.392010	-1.587026	-0.902711	-0.370366	-1.122141	-0.742621	-1.554060	-1.177697	-1.215912	-1.212909	-0.650873	-1.580716	-0.417112	-0.684465	-1.005943	-0.848516	-0.676002	-0.934834	-1.138383	-1.161892	-1.061965
AT4G08310.1			-0.139513	0.337070	NaN	-0.300500	NaN	-1.204410	-1.882262	-2.353985	0.538592	-0.151673	NaN	-0.039189	-10.540321	0.768166	0.206872	NaN	NaN	0.395723	-0.290201	NaN	0.251188	-0.102280	0.497517	0.120160	NaN	-11.145228	NaN	0.258040	NaN	0.171628	-0.175729	-10.722183	0.094644	NaN	NaN	0.340350	-0.031228	0.389407	0.385267	NaN	0.095007	0.503206	-0.021525	0.575877	0.090476
AT4G08320.1	GMM:35.1.27	not assigned.no ontology.tetratricopeptide repeat (TPR)	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.185591	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.229471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G08390.1	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	-5.455493	0.078185	-0.182464	-0.367654	-0.258040	-0.289148	0.119107	-0.265765	-0.193871	0.369354	0.189259	-0.188167	0.159325	0.336151	0.226625	0.030240	0.188231	0.256738	0.151577	0.118839	0.284355	-0.235718	0.312627	-0.366797	0.183118	0.185822	0.356512	0.190340	-0.023459	0.064372	0.237655	0.100469	-0.087028	0.322931	0.538484	0.248649	0.188858	0.127762	-0.083233	0.344237	0.054380	0.292177	0.367095	0.173950	0.151611
AT4G08580.1	GMM:31.1	cell.organisation	-0.386002	-0.371363	-0.210212	-0.319181	-2.774667	-10.999241	-2.586460	-0.245810	-0.277796	-0.171698	-0.222770	-2.524129	-0.141934	-0.398730	-0.579999	-0.518630	-0.317790	-8.782758	-0.321059	-0.601882	-2.786635	-0.273808	-3.079717	-0.319150	-0.515593	-3.154786	NaN	-0.318000	-2.203665	-0.398902	-0.448945	-0.553368	-0.425173	-0.233246	-0.476332	-0.410685	-0.353562	-0.280044	-0.146688	-0.448743	-13.495741	-0.385496	-0.186457	-0.240965	-0.268759
AT4G08730.1			-9.715991	-15.031715	-15.057839	-15.226302	-15.074406	-15.208809	-14.999990	-15.089224	-15.103171	-15.329514	-15.144742	-15.006894	-15.002219	-14.883899	-15.228388	-15.029214	-14.974619	-14.932864	-15.198845	-15.165204	-15.248052	-15.213843	-15.146881	-15.297029	-15.231250	-15.261388	-15.345340	-15.098478	-15.015414	-15.054587	-15.123657	-15.236664	-15.315080	-15.146379	-15.196586	-15.206652	-15.402453	-15.265940	-15.472140	-15.520893	-15.387600	-15.594507	-15.196655	-15.285685	-15.326520
AT4G08760.1	GMM:29.2.2.3.1	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.snoRNPs	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.266773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.764817	NaN	NaN	NaN	NaN	NaN	NaN
AT4G08878.1	GMM:34.7	transport.phosphate	-10.016732	-8.288738	0.088078	NaN	NaN	-8.333973	0.309119	-9.605109	-0.644428	-9.685048	-9.607517	0.255710	NaN	0.089385	-9.996326	-0.019046	0.387729	NaN	NaN	0.273243	NaN	-9.710598	0.127680	NaN	-10.191280	0.420704	-9.201591	NaN	0.353314	-8.592333	0.024078	-0.346000	NaN	NaN	0.389332	NaN	NaN	0.295483	NaN	0.375511	0.202080	NaN	NaN	0.341465	NaN
AT4G09000.1	GMM:30.7	signalling.14-3-3 proteins	0.172344	0.225889	0.069509	0.131598	0.071001	0.108109	0.091941	0.084940	-0.026473	0.175286	0.028904	0.085627	-0.077121	-0.039852	0.020929	0.018503	0.047146	0.103687	0.180245	-0.020652	-0.022627	-0.050878	0.047358	-0.031933	-0.018605	0.006166	-0.117733	0.031634	0.030292	0.059877	-0.043372	0.033256	-0.154612	-0.011632	0.090559	0.099897	0.199143	0.102694	0.003174	-0.015757	0.032495	0.172830	0.110129	-0.016246	0.110351
AT4G09010.1	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	-0.109147	-0.221980	-0.077690	-0.044686	0.338180	0.229955	0.044785	0.021151	0.114127	-0.347393	0.040320	-0.251966	-0.442481	0.072480	0.121461	-0.049636	-0.158375	0.021136	0.101994	-0.131130	-0.158756	-0.157606	0.197541	-0.092708	-0.091848	-0.080454	0.026416	0.012320	0.168165	-0.071504	-0.053406	-0.056454	-0.035041	0.056044	-0.220589	-0.136160	0.249986	-0.109471	0.077629	-4.972463	0.159606	-0.223009	0.036736	0.094615	-0.071553
AT4G09040.1	GMM:27.4	RNA.RNA binding	-9.706400	0.170236	0.238295	-0.107380	-5.082677	0.075447	-0.301843	-4.931122	0.044907	-4.438476	0.059815	0.086212	-10.163489	0.251831	-0.013527	0.266949	0.140879	0.081740	-10.359605	-0.248293	-0.166010	-9.453120	0.248380	0.013768	0.304129	-0.032288	0.155154	-10.044021	-0.078323	0.541723	NaN	0.159183	-0.192810	-5.513475	-0.016704	-0.332374	-4.769096	-0.615617	-0.320275	-5.806817	-0.702406	-0.139583	-5.248206	-0.402218	-0.028507
AT4G09140.1	GMM:28.2	DNA.repair	NaN	NaN	-7.818754	-0.400335	NaN	NaN	NaN	-7.756604	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.167490	-8.550670	NaN	-7.210759	NaN	NaN	NaN	NaN	-8.067076	NaN	NaN	NaN	NaN	-7.708845	-8.914679	NaN	-8.558299	NaN	NaN	NaN	NaN
AT4G09320.1	GMM:23.4.10	nucleotide metabolism.phosphotransfer and pyrophosphatases.nucleoside diphosphate kinase	0.006323	0.195911	-0.043267	0.020624	-0.230262	-0.059804	-0.085134	-0.107124	-0.114389	0.126295	-0.019860	0.015230	0.009525	-0.025726	0.032487	0.179862	0.083423	0.117430	0.165172	0.064769	0.067265	-0.006431	0.086689	0.132928	0.156628	0.052865	0.182205	0.088451	0.187472	0.121311	0.029129	0.129339	0.058976	-0.111693	0.088390	0.128647	0.236048	0.031095	-0.149910	0.164476	0.095488	0.131917	0.053302	0.172001	0.082250
AT4G09420.1	GMM:20.1.7	stress.biotic.PR-proteins	0.526714	-8.618392	NaN	4.322406	-0.925094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.381959	-0.646930	NaN	NaN	NaN	NaN	-0.518899	NaN	NaN	NaN	-8.627244	NaN	4.141957	NaN	NaN	NaN	NaN	NaN	NaN	-11.041747	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G09510.1	GMM:2.2.1.3.1	major CHO metabolism.degradation.sucrose.invertases.neutral	2.065292	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.921023	NaN	NaN	NaN	NaN	2.435873	NaN	NaN	NaN	2.259806	2.783486	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.485561	NaN	NaN	NaN	NaN	NaN
AT4G09650.1	GMM:1.1.4.7	PS.lightreaction.ATP synthase.delta chain	0.051020	-0.061497	-0.028095	0.113437	0.133682	0.094924	0.091869	0.090349	0.145673	0.066560	-0.194012	-0.075214	-0.120195	0.021758	0.183983	-0.143529	-0.059864	-0.095953	-0.017465	-0.110774	-0.074129	-0.160811	-0.123038	-0.035357	0.049470	0.014944	0.017404	-0.010679	-0.158534	-0.084101	0.072378	0.030206	-0.006877	-0.058139	-0.087607	-0.115436	0.136192	0.057432	0.095430	0.082859	0.075116	0.046721	-0.019184	-0.018899	-0.155117
AT4G09670.1			0.303958	0.709122	-0.654871	0.034912	-8.401594	-0.217197	0.231538	0.384105	-7.987459	0.126220	-0.379669	-0.481316	0.421956	-0.101458	-0.124906	0.313292	-8.545990	-0.080669	-0.164355	NaN	-0.032759	0.407107	-0.128835	-0.628864	0.204865	0.096768	0.339826	0.525040	0.161850	-0.168393	0.202175	-0.147972	0.270811	0.137665	NaN	-0.399399	0.771434	0.123126	-1.003587	0.058480	-0.453477	0.375822	-8.679950	-0.054886	-8.443548
