Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT3G54390.1	GMM:27.3.30	RNA.regulation of transcription.triple-helix transcription factor family (Trihelix)	1.540032	NaN	NaN	1.626850	NaN	NaN	NaN	NaN	NaN	1.575123	NaN	NaN	1.282894	NaN	NaN	NaN	NaN	1.367450	1.300884	NaN	2.773579	1.775358	NaN	NaN	NaN	NaN	1.783135	1.302608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.094943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G54400.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	-0.196928	-0.026419	-0.175823	-0.295860	-0.070294	0.098986	-0.158961	-0.005728	-0.178330	-0.051580	-0.346112	-0.110595	-0.145286	-0.395646	0.098986	0.089694	0.142688	-0.136800	NaN	-0.107458	0.073438	0.351676	0.386833	0.067186	0.010356	-0.350395	0.044780	0.021982	-0.398711	0.183278	0.155227	-0.204410	0.260432	0.078222	-0.007883	-0.021366	0.043755	0.025335	-0.021869	0.325507	0.262090	0.549801	0.422518	0.140578	0.224784
AT3G54470.1	GMM:23.1.1.5	nucleotide metabolism.synthesis.pyrimidine.uridine 5'-monophosphate synthase	0.163093	0.309063	-0.155826	-0.100326	-0.231503	-0.595683	-0.258744	-0.510774	-0.332836	NaN	0.038030	-0.593098	-0.431556	NaN	-0.595683	0.107179	-0.912308	NaN	0.507708	-0.054276	-0.039808	0.032881	0.092480	NaN	-0.494179	-0.283948	-0.338343	0.361727	-0.334681	-0.188601	-0.241777	0.028799	-0.332499	-0.155682	-0.350370	-0.977595	-0.341652	0.015806	-0.460298	0.069272	-0.171087	0.070386	-0.061376	-0.056006	-0.091445
AT3G54640.1	GMM:13.1.6.5.5	amino acid metabolism.synthesis.aromatic aa.tryptophan.tryptophan synthase	-0.119695	0.030647	NaN	NaN	-0.274466	NaN	-0.438461	-0.329618	NaN	-0.462537	-1.025011	-0.188452	-0.364277	-0.281143	-0.510465	-0.136072	-0.584880	NaN	-0.124011	-1.291568	-0.671887	-0.072588	0.040916	0.146900	-0.234529	0.370091	NaN	-0.205331	0.534257	0.358953	-0.006601	-0.532423	NaN	0.422289	-1.392682	0.274635	-0.075172	0.152868	-0.021462	0.196218	-0.063756	NaN	0.280881	NaN	NaN
AT3G54820.1	GMM:34.19.1	transport.major intrinsic proteins.PIP	-0.069943	-0.086467	0.812022	0.010654	0.013315	0.403611	0.304088	0.060581	0.446236	0.369655	-0.132578	-0.236433	-0.077523	0.035637	0.403611	-0.307238	-0.314152	-0.681279	-0.201353	0.028962	0.004723	-0.225512	0.447537	0.328148	-0.202862	0.206614	-0.471652	-0.235283	-0.283784	0.318482	-0.234889	-0.157311	-0.034648	0.066479	0.138140	0.025628	-0.355887	-0.154889	-0.312773	0.015819	-0.062978	0.351172	-0.222214	0.036406	0.051897
AT3G54890.1	GMM:1.1.2.1	PS.lightreaction.photosystem I.LHC-I	-0.087623	-0.285002	-0.307419	0.136261	-0.089380	0.017742	-0.436673	-0.234178	-0.096261	0.035295	-0.008696	-0.189153	-0.196491	-0.191714	-0.525323	-0.132682	-0.254383	-0.262259	-0.034523	0.114782	-0.121775	0.335844	0.433526	0.280114	0.130324	0.220394	0.190099	0.085571	-0.221065	-0.163219	0.568509	0.337369	0.332137	-0.119331	-0.293245	-0.118379	-0.213196	-0.338437	-0.250009	-0.114475	-0.152269	-0.079515	-0.056619	-0.058017	-0.223010
AT3G54900.1	GMM:34.21	transport.calcium	NaN	NaN	-0.362933	-0.021210	-0.033783	0.104555	-0.426028	-0.298983	-0.285340	NaN	-0.618885	-0.497553	NaN	-0.061413	-0.705143	-0.312817	-0.248419	-0.305651	-1.452278	-2.249576	-0.138609	-1.392230	-0.325286	-0.289056	0.118762	-0.316840	-0.309941	-2.005442	-0.576949	-0.409294	NaN	-0.174822	-0.059919	-0.060110	-0.039281	-0.038215	-0.604193	0.144939	0.453549	NaN	0.143118	0.475314	-0.093369	0.200892	-0.003502
AT3G54910.1			-0.038843	0.167729	0.104949	-0.268996	-0.285129	-0.020439	-0.404886	NaN	-0.512157	0.164551	0.352955	NaN	-0.064817	-0.302221	-0.157316	-0.364904	-0.293014	-0.964337	0.233928	-0.063028	-0.457200	-0.234538	-2.926552	NaN	NaN	NaN	NaN	0.004745	-2.585384	-0.046872	0.077482	0.146914	NaN	-0.038024	NaN	-3.387872	0.100253	-0.297452	0.150204	NaN	0.233773	0.323431	0.043725	0.321726	0.310750
AT3G54930.1	GMM:29.4	protein.postranslational modification	NaN	-2.911821	-3.073018	-3.306413	-3.194679	-2.876907	-0.615124	-2.035047	NaN	NaN	NaN	-2.616724	NaN	-2.906390	-3.210498	-2.485891	NaN	NaN	NaN	-3.196353	NaN	-2.791715	NaN	-2.592180	-2.244396	NaN	-2.934493	-1.137262	NaN	-2.087276	-2.209394	NaN	NaN	-2.497815	-2.674558	-3.059411	-0.641068	-2.690544	-2.476692	-1.566759	-2.857294	-2.634838	-2.261970	-2.589616	-2.458593
AT3G55060.1	GMM:28.1	DNA.synthesis/chromatin structure	-4.152342	-0.397050	NaN	-0.703587	-0.699476	-0.396620	-0.967423	-0.825903	-1.054372	-0.117805	-0.130297	-0.522594	-0.191520	-0.105966	-0.266983	-0.443918	-0.136488	-0.133268	0.049039	-0.015010	-0.197422	0.106894	0.299262	0.249173	0.258993	0.068505	0.240794	-0.013592	-0.055614	-0.160313	0.086483	-0.267729	-0.138054	0.045022	-0.265997	-0.094325	-0.137195	-0.086160	-0.027356	-0.166784	-0.285403	0.003914	-0.393187	-0.049079	-0.012053
AT3G55070.1			-0.574857	-0.384437	-0.151134	-0.505988	-0.378546	-0.297159	-0.179075	-0.100605	-0.254376	-0.382876	-0.160547	-0.363466	-0.483290	-0.266650	-0.297159	-0.248616	-0.363714	-0.517217	-0.103827	-0.212988	0.056235	-0.324003	-0.395168	-0.473072	-0.440326	-0.162368	-0.286734	-0.614990	-0.485125	-0.410062	-0.626990	-0.396306	-0.274487	-0.185981	0.302644	0.161549	-0.273357	-0.299239	-0.257203	0.110038	0.068885	-0.180338	0.016673	0.126162	0.083543
AT3G55120.1	GMM:16.8.2.2	secondary metabolism.flavonoids.chalcones.chalcone isomerase	-0.238445	-0.736091	-0.326176	-0.160193	-0.515495	NaN	-0.653267	-1.067339	NaN	0.084784	-0.077278	0.572125	0.154931	-0.107985	NaN	-0.084030	0.143929	NaN	0.203622	0.240104	0.592333	0.238996	0.017320	0.210173	0.456810	0.018056	NaN	0.057356	-0.057234	-0.000158	0.257089	0.015554	0.073244	0.462976	0.311428	NaN	0.367405	0.341544	-0.109984	0.455481	0.260620	NaN	0.161223	0.008652	-0.434548
AT3G55250.1			NaN	NaN	-0.659498	NaN	NaN	-0.262283	-0.297941	NaN	-0.348121	NaN	NaN	NaN	NaN	NaN	-0.262283	NaN	NaN	-0.179424	NaN	NaN	0.526596	NaN	NaN	0.101072	0.286128	-0.513964	-0.743476	0.042239	NaN	-0.328826	NaN	NaN	0.349621	0.088875	NaN	0.476496	0.218264	NaN	NaN	NaN	NaN	0.179637	-0.071641	0.353226	-0.060881
AT3G55280.1	GMM:29.2.1.2.2.523	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L23A	NaN	-0.154452	0.107391	-0.053839	-0.248359	-0.124712	-0.373031	-0.450748	-0.406066	NaN	-0.219924	-0.392171	-0.368974	-0.268604	-0.144147	-0.192203	-0.424358	0.095803	-0.049852	-0.093081	-0.216555	-0.268102	-0.121846	-0.361476	-0.366598	-0.217744	-0.065666	-0.367643	-0.136418	-0.349943	-0.100741	-0.185689	-0.147818	-0.074717	-0.044156	-0.124081	0.102630	-0.102814	-0.066898	0.160297	0.233174	0.223531	0.086467	0.516432	0.234880
AT3G55330.1	GMM:1.1.1.2	PS.lightreaction.photosystem II.PSII polypeptide subunits	NaN	-0.357329	0.192003	NaN	0.028504	0.227811	NaN	-0.190919	0.042148	-0.239485	-1.003510	-0.453234	NaN	-0.044923	-0.087504	0.066318	0.038907	-0.456304	0.111659	-0.442702	-0.291989	NaN	-0.497951	-0.054390	-1.960456	-0.070825	NaN	-0.647037	NaN	-0.668164	NaN	-0.764482	0.138741	NaN	0.175160	NaN	NaN	0.205136	-0.394343	NaN	0.034657	-0.150786	NaN	-0.050473	-0.242601
AT3G55410.1	GMM:8.1.5	TCA / organic transformation.TCA.2-oxoglutarate dehydrogenase	-0.403886	0.157602	0.189258	0.008693	-0.515278	-0.097683	-0.372774	0.769757	-0.191764	-0.053341	-0.069445	-0.078841	-0.167152	-0.029879	-0.051389	-0.120558	-0.060613	-0.075260	0.032113	-0.079442	-0.161432	0.038359	0.232211	0.005817	0.282502	-0.332205	-0.051802	-0.199538	-0.199549	-0.191882	-0.637213	-0.145672	-0.002819	0.145675	-0.177695	-0.096568	0.050626	0.245878	-0.009363	0.299320	0.382106	0.270724	0.611075	0.518035	0.418628
AT3G55440.1	GMM:4.1.7	glycolysis.cytosolic branch.triosephosphate isomerase (TPI)	-0.082190	-0.130239	-0.046455	-0.034971	-0.135927	-0.066018	-0.337022	-0.245275	-0.257534	-0.322768	-0.351332	-0.327326	-0.268515	-0.362495	-0.134680	-0.263543	-0.215288	-0.172643	-0.090880	-0.099782	-0.100715	-0.064760	-0.143478	-0.115154	-0.155283	-0.215014	-0.031504	-0.197344	-0.243178	-0.254517	-0.271349	-0.160745	-0.232177	-0.006028	0.010547	0.076505	0.177965	0.049823	0.108786	0.313255	0.292980	0.309579	0.247388	0.366834	0.307695
AT3G55500.1	GMM:10.7	cell wall.modification	NaN	0.112756	0.188246	-0.166662	-0.032367	-0.253854	-0.266122	NaN	-0.211293	-0.517669	-0.566235	NaN	-0.405214	-0.381748	-0.535706	0.106046	0.050156	-0.210842	-0.567213	-0.092527	0.041829	-1.106684	-0.316001	-0.300483	-0.304615	-0.171117	0.115767	-0.749880	NaN	-0.076617	-0.411918	-0.289808	-0.353775	NaN	-0.041129	NaN	0.162349	0.708834	0.572280	0.242568	0.041680	-0.346768	-0.330015	0.111378	-0.658972
AT3G55573.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G55600.1	GMM:35.2	not assigned.unknown	NaN	NaN	-4.888810	NaN	NaN	NaN	NaN	NaN	NaN	0.210536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.586128	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G55650.1	GMM:4.1.14	glycolysis.cytosolic branch.pyruvate kinase (PK)	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G55700.1	GMM:26.2	misc.UDP glucosyl and glucoronyl transferases	-1.543475	-1.263762	-1.499009	-1.118500	-1.291080	-1.143870	-1.235929	-1.698258	-1.466705	-1.809556	-1.600316	-1.676874	-1.353147	-1.793191	-1.629415	-1.608488	-1.294287	-1.652143	-1.383585	-1.457016	-1.330560	-1.088630	-1.394087	-1.354861	-1.361254	-1.301836	-1.058617	-1.734214	-1.878745	-1.810293	-1.096515	-1.745810	-1.396789	NaN	-1.314004	-1.626475	-0.977176	-1.003882	-1.139908	-0.868813	-0.984041	-0.839571	-0.793116	-0.731140	-0.883464
AT3G55800.1	GMM:1.3.9	PS.calvin cycle.sedoheptulose bisphosphatase	-0.186355	-0.197394	-0.190672	-0.088175	0.001940	-0.047457	-0.173365	-0.125076	-0.166372	-0.395612	-0.426712	-0.496667	-0.291109	-0.355896	-0.083272	-0.283788	-0.218807	-0.319125	-0.204740	-0.157108	-0.222799	-0.224896	-0.186026	-0.174639	-0.136201	-0.170194	-0.151611	-0.295220	-0.326752	-0.312404	-0.247544	-0.313953	-0.240819	-0.115822	-0.209822	-0.196686	0.116720	0.022164	0.063585	0.127312	0.168108	0.173415	0.144223	0.096458	0.178504
AT3G56070.1	GMM:31.3.1	cell.cycle.peptidylprolyl isomerase	NaN	0.062406	0.193508	NaN	NaN	0.128207	NaN	-0.647193	-0.368357	-0.207030	0.438778	0.316932	-0.756143	NaN	-0.101913	-0.728198	-0.121404	-0.054708	0.882374	-1.088281	-0.143243	0.222098	0.114743	0.378920	0.271093	-0.125531	0.819814	-0.316402	-0.043273	-0.038621	0.071825	-0.432950	0.107700	-0.256473	0.446239	0.606939	-0.572657	-0.320832	0.677895	0.271620	0.452784	0.245267	0.701603	NaN	0.321440
AT3G56150.1	GMM:29.2.3	protein.synthesis.initiation	NaN	-0.229737	-0.149628	NaN	-0.342100	-0.543414	-0.356475	-0.037087	-0.818723	-0.148335	-0.103453	-0.169723	-0.029543	0.113870	-0.543414	0.075063	-0.101396	-0.648390	0.091372	-0.443807	-0.044538	-0.322473	-0.067476	0.048521	-0.194133	0.050405	-0.067818	-0.439493	-0.191245	-0.444763	-0.610861	0.020087	-0.199983	-0.406224	-0.188574	0.004489	1.969650	0.436063	0.510506	-0.160751	0.250169	0.328990	0.368958	0.035920	0.575671
AT3G56190.1	GMM:29.3.4.99	protein.targeting.secretory pathway.unspecified	0.538105	0.121821	0.428844	0.194882	-0.071267	-0.066191	-0.061384	0.120083	0.194781	1.011969	-0.638207	0.205821	0.349158	-0.424813	-0.066191	-0.330874	-0.986779	0.492610	0.581150	0.265746	-0.054487	-0.074844	1.412264	0.909355	-0.115907	0.130633	-0.010404	0.312383	0.288828	-0.619799	0.430947	-0.481724	0.340880	-0.269454	-0.065357	-0.334558	0.663588	-0.428762	0.183524	-0.271297	-0.130863	0.340088	-0.338307	-0.220566	0.228176
AT3G56240.1	GMM:15.2	metal handling.binding, chelation and storage	-0.107736	-0.099513	-0.133832	0.094418	0.059669	-0.024200	-0.204018	-0.373560	-0.264419	-0.167202	-0.120453	-0.356137	-0.228266	-0.050784	-0.024200	-0.072519	-0.231971	-0.127100	-0.099399	-0.196330	0.040471	-0.122866	0.021272	0.043103	0.014267	-0.018066	0.050167	-0.262411	-0.116922	-0.301777	-0.239830	-0.240700	-0.219815	0.125747	0.132898	-0.151842	0.033886	0.155991	0.190517	0.409279	0.201952	0.363708	0.308025	0.215915	0.329033
AT3G56310.1	GMM:3.8.2	minor CHO metabolism.galactose.alpha-galactosidases	0.107638	-0.198045	0.206293	-0.119949	-0.156027	-0.095601	-0.740468	-0.634250	-0.629456	-0.535711	-0.087506	-0.081277	-0.197828	-0.178609	-0.384256	-0.067796	-0.212993	0.000851	0.116118	0.193853	-0.067394	0.182806	0.051942	0.293853	-0.325195	0.021742	0.127573	-0.273733	0.021244	-0.055405	-0.350724	-0.506469	-0.374482	-0.055764	0.167800	0.375288	-0.144313	0.032933	-0.169960	-0.103372	-0.271640	0.218845	0.073490	0.128051	0.209637
AT3G56320.1	GMM:35.1	not assigned.no ontology	-0.755984	-0.872464	-0.817918	-0.176755	-0.161831	NaN	-0.165043	-0.195449	NaN	-0.937696	-0.825728	-0.816688	-1.151156	-0.797285	-0.911692	-0.126566	-0.361680	NaN	0.025341	-0.153914	0.144600	-0.413484	-0.862950	-0.476127	-0.427821	-2.715691	NaN	-0.207429	-0.237523	-0.313882	-0.704114	-0.408621	NaN	0.076330	0.024554	NaN	0.505193	0.461309	0.900609	0.686031	0.723599	NaN	0.550188	0.603142	NaN
AT3G56410.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G56450.1	GMM:29.3.4.99	protein.targeting.secretory pathway.unspecified	NaN	-0.671559	-0.591529	-0.206644	0.217765	-0.613889	NaN	-0.629738	NaN	NaN	-0.519358	-0.844572	NaN	-0.199456	-0.613889	-0.177024	-0.281334	NaN	NaN	-0.514912	-0.341771	NaN	-0.287806	0.144426	-0.306074	-0.195158	NaN	NaN	-0.782093	-0.347794	-0.205713	-0.280695	-0.527055	-0.054912	-0.055157	NaN	NaN	-0.168740	NaN	-0.109868	0.012266	0.100964	0.289848	0.046823	NaN
AT3G56490.1	GMM:29.4	protein.postranslational modification	-0.250586	-0.235460	0.295151	-0.019550	0.242896	0.064650	-0.221227	-0.321175	-0.294209	-0.162754	-0.610628	-0.279323	-0.369086	-0.460606	-0.342035	-0.203082	0.051971	-0.252240	0.071685	-0.200078	0.096203	NaN	0.297857	-0.194781	-0.258925	-0.062383	0.021343	-0.216285	-0.138169	-0.471982	-0.244467	0.002240	-0.388924	0.158608	0.151815	0.301948	0.632373	0.006837	0.035832	0.399024	0.017642	0.691047	0.386555	0.230216	0.536363
AT3G56760.1	GMM:30.3	signalling.calcium	NaN	-0.046924	-0.095474	NaN	-0.096482	-0.128406	NaN	-0.297849	-0.246841	NaN	-0.497943	-0.445388	NaN	-0.460136	-0.128406	-0.425544	-0.592379	-0.475793	NaN	-0.164521	-0.277627	NaN	-0.375632	0.023458	-0.425603	-0.567465	-0.252805	NaN	-0.260477	-0.077736	-0.367149	-0.680060	-0.030578	NaN	-0.529942	-0.136135	NaN	0.161028	0.201734	0.186279	0.105712	-0.050905	NaN	-0.100998	0.311922
AT3G56780.1	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	NaN	NaN	NaN	2.783648	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.806669	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.667061	NaN	3.093440	NaN	2.920038	NaN	3.254055	NaN	NaN	NaN	NaN	NaN	2.884248	NaN	NaN	NaN	3.086389	NaN	NaN	NaN
AT3G56910.1	GMM:29.2.1.1.1.2.85	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.PSRP5	-0.112962	-0.240908	-0.021270	-0.045670	0.046256	0.149040	0.012782	-0.078038	-0.199109	-0.411286	-0.675932	-0.310350	-0.287798	-0.277098	0.149040	-0.504253	-0.218499	-0.350074	-0.190654	-0.088780	-0.193159	0.324523	-0.154662	-0.213660	-0.168607	-0.283038	-0.120393	-0.055055	-0.457573	-0.414124	-0.366638	-0.358036	-0.354770	-0.192455	-0.242369	-0.340822	0.026586	0.020003	-0.225854	0.268755	0.041536	0.098846	0.062701	0.287432	0.215073
AT3G56930.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.489230	NaN	NaN	NaN	4.779313	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.514994	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.961613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G56940.1	GMM:19.12	tetrapyrrole synthesis.magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase	NaN	-0.166966	-0.016507	-0.144273	0.146019	0.087847	-0.062237	0.042572	-0.303887	-0.556615	-0.811843	-0.580947	-0.736258	-0.268012	-0.266068	-0.563248	-0.526853	-0.665166	0.750435	-0.059344	-0.268730	0.006172	0.157207	0.016951	-0.330446	-0.081068	-0.139423	NaN	0.226879	-0.204316	-0.148264	0.304331	-0.127890	0.091995	-0.262828	0.051664	0.254199	0.188952	0.468144	0.507750	0.236851	0.613582	0.616477	0.295943	0.457485
AT3G57140.1	GMM:33.1	development.storage proteins	NaN	0.493151	2.941126	-0.833588	0.668160	2.560057	0.945507	0.911812	1.366683	0.698426	0.466461	-1.035828	0.939585	-0.526393	0.029384	2.610849	-1.222206	0.723310	-0.777768	0.648215	-0.888576	3.120875	0.469352	0.748517	NaN	-1.163937	-1.009927	0.193706	0.673411	0.563352	0.643006	0.621708	3.240837	2.019710	NaN	0.495277	0.737188	0.749189	1.349458	0.746442	2.523995	3.106491	-0.531426	2.625630	0.388261
AT3G57150.1	GMM:29.2.2.3.1	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.snoRNPs	NaN	0.390665	-0.178534	-0.176605	-0.326155	-0.304248	-1.484176	NaN	0.218662	0.077110	0.324857	-0.315556	0.404935	-0.236293	-0.304248	-0.239615	0.773070	0.007539	-1.271731	-0.393290	-0.041830	NaN	-0.085096	-0.759546	-0.051550	0.644670	0.133767	-0.564103	-0.511550	-0.639328	-0.756274	-0.250028	-0.084136	-0.180500	0.547257	0.024769	0.025763	-0.173169	-0.002630	0.205832	0.473830	-0.244704	1.049774	0.181699	-0.307800
AT3G57190.1	GMM:29.2.5	protein.synthesis.release	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G57250.1			NaN	NaN	NaN	NaN	0.943559	NaN	NaN	NaN	NaN	NaN	1.505845	-0.018909	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.565726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.626923	1.386755	-0.759784	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009186	NaN	NaN
AT3G57290.1	GMM:29.2.3	protein.synthesis.initiation	NaN	-2.475666	0.091131	NaN	-1.174673	-0.534819	NaN	-0.062981	0.034367	NaN	0.051700	-0.214471	NaN	0.016002	-0.534819	0.050480	-0.351729	-0.036435	NaN	-0.325046	0.051895	NaN	-0.199374	-0.005345	-0.069869	0.041684	0.086365	NaN	-0.342010	-0.373534	NaN	-0.106350	0.082820	0.062307	0.009313	-0.245215	NaN	0.071506	-0.353646	NaN	0.086059	-0.058635	0.000982	0.055811	0.243549
AT3G57610.1	GMM:23.1.2.20	nucleotide metabolism.synthesis.purine.adenylosuccinate synthase	NaN	-0.109929	0.068568	0.167905	-0.215845	0.168542	-0.130488	-0.255317	0.347935	NaN	-0.082061	0.104702	-0.845828	0.048798	0.118796	-0.046537	-0.112927	-0.238540	NaN	-0.258756	-0.510519	0.088081	0.088290	-0.176506	0.172380	-0.067919	-0.094624	NaN	0.042646	-0.004276	-0.127222	-0.111847	-0.176748	0.386359	0.149951	-0.292842	-0.084696	-0.064337	0.459941	0.198822	0.523048	0.459014	0.803836	-0.003124	0.266806
AT3G57660.1	GMM:27.2	RNA.transcription	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.223978	NaN	NaN	NaN	NaN	NaN	NaN
AT3G57740.1	GMM:29.4	protein.postranslational modification	NaN	0.048546	-0.449699	NaN	-0.257473	-0.022683	-0.057289	-0.153144	-0.507433	-0.428464	-0.540615	-0.222120	-0.154297	-0.521142	-0.214783	-0.167990	-0.849969	-0.113798	0.169651	0.717390	0.118110	NaN	0.002829	-0.019525	-0.090705	0.154470	-0.149270	-0.146616	-0.287329	-0.478162	NaN	-0.191764	-1.619178	0.399774	-0.348426	0.156756	0.093308	0.273946	0.040985	0.306164	0.365275	0.227271	0.455982	0.359184	0.415391
AT3G57920.1	GMM:33.3	development.squamosa promoter binding like (SPL)	NaN	1.651923	NaN	2.093031	1.240205	NaN	1.412891	1.536933	NaN	1.684180	2.077986	1.027464	0.541583	0.281950	NaN	0.134084	-1.991366	NaN	NaN	NaN	NaN	2.074455	NaN	NaN	0.751244	NaN	NaN	1.810484	1.044745	-1.440102	1.085435	0.158626	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G58140.1	GMM:29.1.20	protein.aa activation.phenylalanine-tRNA ligase	NaN	0.056394	0.295209	-0.374309	0.057441	0.176163	0.265241	-0.101029	NaN	NaN	-0.288511	-0.331004	-0.372320	-0.314017	0.176163	-0.091685	-0.460199	-0.550950	-0.062027	-0.268192	NaN	1.437963	-0.013629	-0.188093	-0.247765	NaN	0.026699	-0.021916	-0.463103	-0.247172	0.192236	-0.131136	NaN	-0.047944	-0.144965	0.078685	1.315356	0.976422	0.317676	-0.240987	-0.152751	NaN	-0.325551	NaN	-0.243036
AT3G58200.1			NaN	-1.718152	NaN	2.327868	NaN	-1.333642	NaN	NaN	NaN	2.079544	NaN	NaN	2.362686	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.430226	NaN	NaN	1.367093	1.685944	NaN	NaN	2.534854	-0.655093	3.171211	NaN	NaN	1.845353	NaN	NaN	2.826855	NaN	NaN	2.507845	NaN	NaN
AT3G58240.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.086576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.617802	NaN	NaN	-1.164898	NaN	-0.063592	NaN	NaN	NaN	NaN	NaN	-0.395829
AT3G58410.1	GMM:35.1	not assigned.no ontology	-0.457794	-0.141207	0.316157	-0.005239	-0.350849	-0.339304	NaN	-0.577047	-0.642577	-0.883984	-0.386028	-0.094584	-0.384473	-0.734067	-0.357473	-0.233151	-2.059632	-0.620327	-0.273676	-0.239717	-0.325481	-0.235872	-0.068906	-0.149764	0.069586	0.065514	-0.083545	-0.195002	-0.219713	0.374161	NaN	-0.217118	-0.095901	-0.070385	-0.203290	NaN	NaN	0.381406	-0.418951	-0.189460	NaN	NaN	0.124258	-2.516655	0.417120
AT3G58570.1	GMM:27.1.2	RNA.processing.RNA helicase	-0.070054	-0.421554	NaN	-0.527926	-0.516329	0.084477	NaN	-0.355878	NaN	0.049440	-0.052265	NaN	-0.056615	-0.348404	NaN	NaN	-0.144475	-0.202484	0.120776	0.031399	NaN	0.197584	NaN	NaN	-0.281007	NaN	-0.192323	-0.132167	-0.313190	-0.240099	-0.242326	-0.228743	NaN	0.340773	NaN	0.079075	1.100246	0.524647	0.327794	0.071899	-0.262371	NaN	0.152659	-0.159058	-0.129520
