Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT3G51440.1	GMM:16.4.1	secondary metabolism.N misc.alkaloid-like	-12.265702	-12.229890	-11.908069	-12.193509	-12.216423	NaN	-12.478759	-10.412371	NaN	-12.438132	-12.508974	-10.240092	-12.043903	-12.403978	NaN	-12.026443	-12.022585	NaN	-12.304792	-12.336967	-11.912855	-12.222217	-12.439619	-10.041726	-12.104934	-12.239122	NaN	-12.384497	-12.405958	-12.306687	-12.692604	-12.424275	NaN	-11.992798	-12.188096	-8.846175	NaN	-12.322567	NaN	-12.611752	-10.138141	-8.946579	-12.269600	-12.087538	NaN
AT3G51570.1	GMM:20.1.7	stress.biotic.PR-proteins	-12.913364	-2.201641	-2.491429	-2.191315	-4.113991	-1.995084	-1.926787	-3.116710	-2.133942	-2.084375	-1.930895	-1.971812	-1.753371	-2.054044	-2.501624	-1.928714	-1.993797	-12.653289	-1.912810	-2.003249	-2.392259	-1.632945	-2.424531	1.332821	-1.917503	-1.899408	-13.086438	-2.104339	-2.199978	-11.678984	-1.608253	-2.366636	-1.820749	-1.541311	-2.460402	-1.912530	-1.858358	-12.667920	-1.882206	-2.143333	-12.865979	-0.328299	-1.662724	-2.244573	-12.639880
AT3G51800.1	GMM:29.5	protein.degradation	-0.075243	-0.272114	-0.017924	-0.156704	-0.147034	-0.066930	-0.588754	-0.343701	-0.525897	-0.208841	-0.228271	-0.138406	-0.120203	-0.117366	-0.032426	-0.092075	-0.213453	-0.005084	0.134976	0.119555	-0.204713	0.078090	-0.124399	0.019047	-0.051186	-0.115946	0.016168	-0.236778	-0.242535	-0.252377	-0.289533	-0.071107	-0.310876	-0.112718	0.058528	0.131812	0.210613	0.002534	0.335907	0.013372	-0.035279	-0.032907	0.221943	0.178959	0.119345
AT3G51840.1	GMM:11.9.4.2	lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH	0.415340	-0.007629	0.288457	-0.111805	0.576033	0.118160	0.093257	0.240302	0.105077	-0.527864	-0.137287	-0.272480	0.074424	-0.104969	0.118160	-0.389526	0.275401	-0.232290	0.023726	-0.043814	-0.305714	-0.419507	0.245095	-0.424869	0.473038	-0.209509	-9.700828	-0.245159	0.013096	-0.371704	0.199662	-0.052037	-0.539427	0.341351	-0.568535	0.070235	0.063268	0.423183	0.285592	0.174071	0.288358	0.672897	0.376224	0.172810	NaN
AT3G52000.1	GMM:29.5.5	protein.degradation.serine protease	-13.013945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-13.099177	NaN	-12.941993	NaN	NaN	NaN	-4.100611	NaN	NaN	-12.835407	NaN	NaN	-12.904081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-13.050376	NaN	-12.785308	NaN
AT3G52010.1	GMM:29.5.5	protein.degradation.serine protease	0.592399	-12.327616	-12.380833	NaN	-12.007451	-12.316396	NaN	-12.544835	-12.390589	-10.033405	-12.788769	-12.857723	-9.779005	-12.470418	-12.601585	-3.987624	-12.419037	-3.971778	NaN	-3.868432	-3.010716	-0.019030	-12.119022	-12.489594	-12.699814	-3.899471	-12.772806	-0.203269	-12.844019	-12.483916	NaN	-3.816724	-3.330112	NaN	-12.088769	-12.441741	-12.721585	-12.564241	-12.639444	-9.260900	-12.583928	-12.443817	-12.233914	-12.062504	-9.426812
AT3G52030.1	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	NaN	1.495782	NaN	NaN	NaN	NaN	NaN	1.104006	NaN	2.368984	NaN	NaN	NaN	2.455736	NaN	NaN	1.009323	NaN	2.536452	NaN	2.026135	1.618897	2.273793	NaN	2.673349	NaN	NaN	NaN	2.499189	NaN	NaN	2.683464	2.149420	NaN	2.494130	NaN	NaN	NaN	2.177612	NaN	NaN	1.384184	1.801425	1.728462	2.041568
AT3G52150.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	-0.075352	-0.051672	-0.180349	0.186036	0.115047	-0.223610	-0.167357	-0.205774	-0.156648	0.056583	-0.507104	-0.516614	-0.448435	-0.331246	-0.371811	-0.283772	-0.188503	-0.319555	-0.199658	-0.330040	-0.260097	-0.089300	0.059548	-0.095434	-0.168663	-0.382482	-0.270282	-0.275834	-0.293427	-0.225477	-0.062526	-0.490611	-0.360660	-0.300545	-0.126173	-0.185991	0.294509	-0.070747	-0.104947	0.048932	0.006909	0.067880	0.264733	0.170230	-0.069205
AT3G52160.1	GMM:11.1.10	lipid metabolism.FA synthesis and FA elongation.beta ketoacyl CoA synthase	-12.522243	-12.697633	-12.506158	-12.458364	-12.598550	-12.594669	-13.576807	-12.421714	-12.542393	-8.083013	-12.552233	-12.648744	-12.614095	-12.599233	-12.169743	-12.573504	-11.852714	-8.427835	-12.760082	-12.538388	-8.405892	-7.893063	-12.296392	-9.489424	-8.463234	-12.777425	-12.787308	-11.835767	-8.462215	-13.530668	-12.548003	-8.577164	-8.567827	-13.479963	-12.447702	-3.005399	-12.426359	-12.073275	-8.530572	-12.507511	-12.237580	-13.715051	-12.294446	-11.500977	-8.305867
AT3G52180.1	GMM:2.2.2.10	major CHO metabolism.degradation.starch.laforin like phosphoglucan phosphatase (SEX4)	-0.783577	-0.993616	-0.470505	-0.564909	-0.697106	-1.177976	-1.228822	-0.546363	-0.494302	0.322857	-0.178616	-0.531117	-0.149796	-0.078804	-1.177976	-0.352451	-0.410325	0.181033	-0.177031	-0.006444	0.077344	-0.220246	0.373807	-0.772717	0.072641	0.462657	0.389574	-0.117735	-0.043218	-0.059288	-0.170114	0.278419	-0.746122	-0.136759	0.333967	0.189820	0.109078	0.229459	-4.396901	0.078466	0.565167	0.709852	0.465851	0.568161	-4.043798
AT3G52250.1	GMM:27.3.25	RNA.regulation of transcription.MYB domain transcription factor family	-10.113081	-10.484397	-11.635634	-11.536609	-11.893921	-3.031376	-2.783309	NaN	-11.657387	-10.542434	-10.611203	-12.116494	-11.740801	-11.925165	-3.434358	-11.736115	-11.813183	-11.788399	-11.842768	-11.699526	NaN	-11.356512	-11.788504	-3.333580	-11.760266	-11.822027	-12.215755	-12.045246	-11.994037	-11.931862	-12.197211	-11.665468	-11.854893	-11.439324	-10.435235	-12.091289	-11.539584	-2.843063	-12.181036	-9.404513	-2.931360	NaN	-11.220082	-11.352327	-11.669594
AT3G52300.1	GMM:9.9	mitochondrial electron transport / ATP synthesis.F1-ATPase	0.177370	-0.008534	-0.113976	-0.090657	-0.065570	-0.169563	-0.233218	-0.364164	-0.190511	-0.438567	-0.279020	-0.334293	-0.234262	-0.134306	-0.169563	-0.058727	-0.104223	-0.194684	-0.224267	-0.043997	-0.189936	-0.067474	-0.026150	-0.198968	-0.162188	-0.239081	-0.095813	-0.040946	-0.319365	-0.445014	-0.110531	-0.245680	-0.371765	0.172816	0.118401	0.029968	0.208714	0.049430	0.105131	0.265665	0.207420	0.067303	0.365885	0.533373	0.338284
AT3G52380.1	GMM:27.4	RNA.RNA binding	-0.100930	0.072096	-0.242327	0.230096	-0.010988	0.136398	-0.139817	0.101202	-0.093974	-0.380379	-0.336447	-0.432995	-0.251215	-0.254051	-0.235190	-0.299823	-0.470678	-0.101968	-0.228951	-0.134958	-0.164641	-0.004959	0.008718	-0.207579	-0.136144	-0.141730	0.024347	-0.210818	-0.260756	-0.196950	-0.256885	-0.148672	-0.137820	-0.099198	-0.131690	-0.241784	0.114384	-0.096726	-0.125709	-0.142856	0.172490	0.099111	0.046572	0.068838	0.215435
AT3G52720.1	GMM:8.3	TCA / organic transformation.carbonic anhydrases	-1.099883	-1.034943	-2.552838	-0.760913	-12.356522	-1.185651	-1.137850	-1.441985	-12.147516	-1.215783	-1.359796	-2.529656	-0.878095	-1.567426	-2.286668	-1.027827	-0.756082	-1.033405	-0.822191	-1.301956	-1.403985	-1.107471	-0.859030	-1.879778	-1.106511	-1.166248	-1.215392	-1.338812	-1.106102	-1.317979	-1.331486	-12.189022	-12.623137	-0.422988	-0.733506	-1.122273	-0.848095	-0.744839	-0.707925	-0.634748	-0.513851	-1.951350	-0.031898	-0.455146	-0.689088
AT3G52880.1	GMM:21.2	redox.ascorbate and glutathione	-0.233887	-0.207294	-0.176305	-0.157298	-0.036517	-0.320360	-0.368531	-0.329633	-0.391254	-0.215285	-0.383752	-0.464176	-0.408942	-0.379366	-0.337260	-0.088943	-0.098274	-0.469114	0.034289	-0.003667	-0.169424	0.056962	-0.065648	0.092507	-0.059612	-0.088846	-0.041777	-0.325913	-0.280012	-0.329128	-0.140267	-0.116219	-0.177508	0.011336	0.193902	0.038308	0.217879	0.219960	0.131314	0.247164	0.299414	0.355659	0.313548	0.405793	0.178058
AT3G52930.1	GMM:4.3.10	glycolysis.unclear/dually targeted.aldolase	-0.100417	-0.105333	-0.066015	-0.107650	-0.183508	-0.156929	-0.324310	-0.295822	-0.387486	-0.235052	-0.246251	-0.226013	-0.189986	-0.315191	-0.168699	-0.174600	-0.135313	-0.160297	-0.065693	-0.086750	-0.073826	-0.047960	-0.000076	-0.029565	-0.118535	-0.087706	-0.076543	-0.228974	-0.153911	-0.161214	-0.234885	-0.188515	-0.158819	0.051905	0.126329	0.020430	0.057483	0.089006	0.018770	0.146295	0.129451	0.181747	0.225550	0.217451	0.323993
AT3G52960.1	GMM:21.5	redox.peroxiredoxin	-0.020269	-0.060387	-0.266083	-0.010173	0.095278	-0.187663	-0.161962	-0.222423	-0.181967	-0.549675	-0.516075	-0.388274	-0.435220	-0.361412	-0.228990	-0.336439	-0.209939	-0.222019	-0.099383	-0.111934	-0.291587	-0.252334	-0.278308	-0.061162	-0.295865	-0.289140	-0.373366	-0.282611	-0.344651	-0.373618	-0.340791	-0.347876	-1.652090	-0.156838	-0.156640	-0.152009	-0.016811	0.124977	0.010621	-0.076199	0.185512	-0.155731	0.199179	0.065380	0.170387
AT3G52990.1	GMM:4.1.14	glycolysis.cytosolic branch.pyruvate kinase (PK)	-0.661140	1.328908	-0.440493	-0.834495	-0.993061	-0.076106	-0.318019	-0.486448	-0.681462	0.412923	-0.312160	-0.830720	-0.516410	-0.325078	-0.076106	-0.344154	-0.138682	-0.101347	0.566946	-0.098608	0.089780	-0.135086	-0.350822	0.071592	-0.379374	0.511373	0.206932	0.408448	0.152156	-0.332764	-0.060224	-0.292354	-0.076278	0.053486	0.191984	-0.064662	-0.187611	0.123014	-0.115534	0.306300	-0.076595	-0.235148	0.482561	-0.226637	0.059134
AT3G53020.1	GMM:29.2.1.2.2.24	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L24	0.004991	-0.374413	-0.552849	-0.205042	0.487903	-0.194809	0.148930	0.134637	-0.130152	-0.829678	-0.619528	-0.560454	-0.669427	-0.456272	0.184479	-0.225097	-0.241423	-0.660116	-0.399018	-0.290751	-0.384609	-0.112473	-0.062785	-0.162333	0.111575	-0.103302	-0.020602	-0.372147	-0.185340	0.041349	-0.834157	-0.389877	-0.526756	-0.113261	-0.275296	-0.500806	-0.004611	-0.024276	0.271293	-0.140047	-0.274568	-0.098838	-0.043591	0.007693	-0.298804
AT3G53260.1	GMM:16.2.1.1	secondary metabolism.phenylpropanoids.lignin biosynthesis.PAL	-1.013552	-1.606276	-0.861241	-1.265927	-1.046753	-1.249075	-1.275905	-1.345491	-1.363792	-0.005647	-0.096447	-0.057006	-0.626183	-0.267352	-0.371830	-0.368026	-0.352039	-0.438756	-1.013884	-0.305705	-0.534867	-0.756906	-0.760776	-0.736162	-0.225548	-0.564147	-0.801549	-0.723994	-0.999424	-0.831602	-0.622314	-0.927344	-0.846866	-0.302745	-0.599109	-0.282714	-1.201548	-0.791903	-1.194125	-0.541806	-0.601002	-1.387340	-1.299485	-1.059116	-1.262419
AT3G53310.1	GMM:27.3.41	RNA.regulation of transcription.B3 transcription factor family	NaN	NaN	NaN	NaN	NaN	-6.626095	NaN	NaN	NaN	2.797760	NaN	NaN	NaN	NaN	-6.626095	2.575256	-7.332120	-6.809409	NaN	NaN	NaN	NaN	NaN	4.023681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.762508	NaN	NaN	-6.260424	-6.645420
AT3G53420.1	GMM:34.19.1	transport.major intrinsic proteins.PIP	-0.016211	0.093729	0.121021	0.250709	0.137071	0.480083	0.302596	0.162694	0.351969	-0.285124	0.098487	-5.738977	-0.303944	-0.010641	-0.090179	-0.023240	-0.472013	-0.452515	-0.023600	-0.278705	0.050792	-0.253085	0.146672	0.360435	-4.954873	0.034576	0.055060	-0.576455	1.150203	-0.348410	-0.464777	-0.327450	0.022850	-0.434622	-0.208373	0.151796	0.099258	0.155752	-0.350764	0.004991	0.104723	-0.016891	0.367364	0.117712	-0.019741
AT3G53440.1	GMM:28.1	DNA.synthesis/chromatin structure	-12.381370	-12.590528	-12.492158	-12.303843	-12.114844	-12.267230	-12.414361	-3.486076	-12.440523	-12.408906	-12.391439	-12.642711	-12.291436	-12.444806	-12.412688	-12.285914	-12.133161	-12.179809	-12.301943	-12.286979	-12.301983	-12.160043	-12.325465	-12.389020	-12.354341	-12.442233	-12.391057	-12.555011	-12.381283	-12.522403	-12.241979	-12.300686	-12.459257	-11.996588	-12.264457	-12.259154	-12.177595	-3.442339	-12.228286	-12.193719	-12.225086	-12.283405	-11.986358	-12.031978	-11.974999
AT3G53460.1	GMM:27.4;GMM:27.3.99	RNA.RNA binding;RNA.regulation of transcription.unclassified	0.303361	-0.089560	-0.570793	-1.446680	0.031997	-0.483262	-0.517024	-0.199543	-0.875927	0.259428	-0.046059	-0.284055	0.445933	-0.188639	-0.367462	0.105429	-0.330454	0.178078	-4.744418	-0.373597	-0.156724	0.360653	0.490859	0.190959	0.052028	-0.233995	0.197178	0.318148	-0.127625	0.011880	0.212038	-0.062268	-0.199138	0.202314	0.313848	-0.197160	0.183396	0.081943	-0.103862	0.097039	0.182344	-0.057784	-0.095242	0.014111	-0.482122
AT3G53540.1	GMM:35.2	not assigned.unknown	-6.409293	-1.219828	NaN	-10.585822	-0.900021	-1.310199	-1.312290	-1.215653	NaN	-5.217636	-1.486176	-2.297565	-5.148026	-1.642157	NaN	-1.168086	-1.256923	-1.487227	-1.488473	-1.232457	NaN	-0.767965	-12.076653	NaN	-1.620852	-1.335227	-1.200053	-5.306265	-1.480312	-1.384314	-1.313209	-1.956420	NaN	-1.250036	-1.453804	-0.749646	-10.697940	-1.256184	-0.673708	-1.161432	-0.903743	-1.015882	-12.014446	-1.020343	-1.462567
AT3G53590.1	GMM:30.2.8.1	signalling.receptor kinases.leucine rich repeat VIII.type 1	NaN	NaN	NaN	NaN	-9.517253	-9.768858	NaN	-9.176114	NaN	-10.222658	-9.042078	-9.183427	0.466638	NaN	-9.768858	-9.457930	NaN	NaN	-9.421859	NaN	0.441141	0.392874	NaN	NaN	-8.594281	NaN	NaN	NaN	NaN	NaN	-9.334449	NaN	NaN	NaN	1.055826	-9.460083	0.031776	NaN	NaN	NaN	-9.424183	-9.871539	-10.042157	NaN	0.227705
AT3G53650.1	GMM:28.1.3.2.2	DNA.synthesis/chromatin structure.histone.core.H2B	NaN	-0.652059	-9.775438	NaN	0.263285	-0.039023	NaN	-0.267568	-0.376177	NaN	-0.091532	-0.230056	NaN	-0.603960	-0.345181	0.115192	-0.260383	-0.796413	NaN	-0.671171	0.044627	-7.843979	-0.191609	-0.545315	NaN	-10.131334	-0.325096	NaN	0.224806	-0.386183	NaN	-10.217701	-0.835885	NaN	-0.409312	-0.522272	NaN	-0.203951	0.427475	NaN	-10.333318	-0.401620	NaN	-0.049924	-0.097097
AT3G53740.1	GMM:29.2.1.2.2.36	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L36	0.142001	-0.284182	-0.519770	-0.697257	-0.144544	-7.760433	-0.400916	-0.168105	-0.687801	-0.538828	-0.367950	-1.024385	0.279932	0.297827	-7.760433	-9.869876	-1.072130	-0.791212	-0.824232	-0.905989	-0.587684	0.272158	0.086729	0.346389	-0.323252	-0.466447	NaN	-0.353189	-0.061699	-0.266440	-0.420382	-9.166724	NaN	-0.203853	-0.337408	NaN	-9.201563	-0.582803	-9.094007	-0.275501	0.168766	NaN	-0.889309	-0.106602	-7.706364
AT3G53790.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.448903	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.107227	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.199558
AT3G53870.1	GMM:29.2.1.2.1.3	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S3	-10.382796	-9.752830	-0.468420	-10.147028	-1.028244	0.027424	-0.287743	-0.739508	-0.171727	-10.974693	-10.232134	0.073886	-11.145085	0.028905	0.140933	-11.437007	-1.812603	-0.481062	-10.860679	0.169785	-0.040015	-11.010690	-0.081247	0.281540	-11.635387	-0.539556	0.135567	-11.252477	-0.199953	0.645821	-11.213304	0.090748	-0.667530	-9.302139	0.090496	-0.034388	-10.738261	-0.132035	-2.839934	-11.190523	0.553551	0.028512	-10.719836	0.800317	0.357827
AT3G53990.2	GMM:20.2.2	stress.abiotic.cold	NaN	1.093222	0.897216	NaN	0.751360	0.728957	NaN	0.992440	1.007778	NaN	0.821125	0.413396	NaN	0.690934	0.728957	0.664431	0.563095	0.805615	NaN	0.931136	0.949768	-3.450672	1.114486	1.225659	NaN	0.908658	1.169912	1.047920	0.990204	0.751681	-8.622382	1.158277	0.770749	NaN	1.076460	1.141581	NaN	1.303724	1.478870	NaN	1.669727	1.508606	NaN	1.247154	1.364162
AT3G54050.1	GMM:1.3.7	PS.calvin cycle.FBPase	-0.363933	-0.290212	-0.287454	-0.168214	-0.076147	-0.235963	-0.437814	-0.157491	-0.283414	-0.612676	-0.620758	-0.547155	-0.435715	-0.393160	-0.435663	-0.365184	-0.391489	-0.340335	-0.308928	-0.263649	-0.242445	-0.306475	-0.174045	-0.300524	-0.219908	-0.197712	-0.418618	-0.214678	-0.314961	-0.450904	-0.186733	-0.215545	-0.159012	-0.269468	-0.246048	-0.240250	0.046533	0.007409	0.095593	0.028149	0.134555	0.093899	0.144202	0.102977	0.086459
AT3G54110.1	GMM:9.8	mitochondrial electron transport / ATP synthesis.uncoupling protein	-11.468220	-12.020867	-8.741490	-12.112568	-12.115013	-11.935103	-12.168952	-12.179111	-12.249419	-12.090819	-12.151328	NaN	-12.018491	-12.256487	-12.489813	-11.872360	-11.821195	-12.028927	-12.138856	-11.947220	NaN	-3.071488	NaN	-12.307019	-11.855761	-8.325251	-12.151660	-11.875293	-12.005197	-12.204100	-11.871387	-12.078158	-12.420804	-11.746269	-12.143274	-11.999768	-11.938058	-11.986841	-11.878374	-12.079503	-12.047673	NaN	-11.793037	-11.788136	-11.480880
AT3G54160.1	GMM:31.4	cell.vesicle transport	-0.893034	-0.477551	-1.217468	-0.777395	-10.656273	-0.506567	-10.866116	-0.781438	-10.909609	NaN	-0.917230	-0.903981	NaN	-1.002518	-0.744791	-11.080889	-0.598719	-0.063560	NaN	-0.987736	-0.577478	-8.541970	-0.282233	-0.700287	-8.866327	-0.917112	NaN	-0.740984	-0.624411	0.115202	-8.481964	-0.619596	-0.401335	-0.749577	-0.578562	NaN	NaN	-0.357615	-0.377541	-0.461567	-0.916413	-0.677333	-0.265228	-0.315029	NaN
AT3G54170.1	GMM:31.1	cell.organisation	NaN	-9.861137	NaN	0.235178	-9.541840	-0.387468	-0.149638	-0.283528	-0.175060	-0.964770	-9.972058	NaN	-7.617054	-10.092278	NaN	0.164026	NaN	-7.047812	-10.116899	-0.448524	-0.724479	NaN	-9.592405	NaN	NaN	0.972379	NaN	NaN	NaN	-9.910151	0.190217	0.683187	1.574596	NaN	-0.199354	-10.328800	-1.020233	-10.029394	NaN	-0.135642	-0.179264	-10.650673	-9.304599	-0.078473	-8.290491
AT3G54210.1	GMM:29.2.1.1.1.2.17	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L17	-0.600258	NaN	-0.325121	-0.063897	-0.451002	-0.284111	-8.963119	-0.303880	-0.375103	-10.711375	NaN	-0.786227	-0.377358	-10.891086	-0.711485	NaN	-11.030586	-0.366636	-0.544599	NaN	-0.405014	-0.412867	-11.033094	-0.573612	NaN	-0.410975	0.157377	-0.478098	-11.182268	-0.465639	-0.438142	-10.858300	-0.393709	NaN	-0.573381	-0.844508	0.316963	NaN	-0.466993	-0.165742	-0.109116	-0.216453	NaN	0.273144	-0.234376
AT3G54390.1	GMM:27.3.30	RNA.regulation of transcription.triple-helix transcription factor family (Trihelix)	1.540032	NaN	NaN	1.626850	-9.087115	NaN	NaN	NaN	NaN	1.575123	NaN	NaN	1.282894	NaN	NaN	NaN	NaN	1.367450	1.300884	NaN	2.773579	1.775358	NaN	NaN	NaN	NaN	1.783135	1.302608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.094943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT3G54400.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	-0.196928	-0.026419	-0.175823	-0.295860	-0.070294	0.098986	-0.158961	-0.005728	-0.178330	-0.051580	-0.346112	-0.110595	-0.145286	-0.395646	0.098986	0.089694	0.142688	-0.136800	NaN	-0.107458	0.073438	0.351676	0.386833	0.067186	0.010356	-0.350395	0.044780	0.021982	-0.398711	0.183278	0.155227	-0.204410	0.260432	0.078222	-0.007883	-0.021366	0.043755	0.025335	-0.021869	0.325507	0.262090	0.549801	0.422518	0.140578	0.224784
AT3G54470.1	GMM:23.1.1.5	nucleotide metabolism.synthesis.pyrimidine.uridine 5'-monophosphate synthase	0.163093	0.309063	-0.155826	-0.100326	-0.231503	-0.595683	-0.258744	-0.510774	-0.332836	NaN	0.038030	-0.593098	-0.431556	-10.894915	-0.595683	0.107179	-0.912308	NaN	0.507708	-0.054276	-0.039808	0.032881	0.092480	NaN	-0.494179	-0.283948	-0.338343	0.361727	-0.334681	-0.188601	-0.241777	0.028799	-0.332499	-0.155682	-0.350370	-0.977595	-0.341652	0.015806	-0.460298	0.069272	-0.171087	0.070386	-0.061376	-0.056006	-0.091445
AT3G54640.1	GMM:13.1.6.5.5	amino acid metabolism.synthesis.aromatic aa.tryptophan.tryptophan synthase	-0.119695	0.030647	-7.643755	-10.457020	-0.274466	NaN	-5.415918	-0.329618	NaN	-0.462537	-1.025011	-0.188452	-0.364277	-0.281143	-0.510465	-0.136072	-3.607049	NaN	-0.124011	-1.291568	-0.671887	-0.072588	0.040916	0.146900	-0.234529	-3.994451	-8.392787	-0.205331	-4.849833	-5.035030	-0.006601	-0.532423	NaN	0.422289	-1.392682	-3.840092	-0.075172	0.152868	-0.021462	0.196218	-5.096743	NaN	0.280881	-9.820251	NaN
AT3G54820.1	GMM:34.19.1	transport.major intrinsic proteins.PIP	-0.069943	-0.086467	0.812022	0.010654	0.013315	0.403611	0.304088	0.060581	0.446236	0.369655	-0.132578	-0.236433	-0.077523	0.035637	0.403611	-0.307238	-0.314152	-0.681279	-0.201353	0.028962	0.004723	-0.225512	0.447537	0.328148	-0.202862	0.206614	-0.471652	-0.235283	-0.283784	0.318482	-0.234889	-0.157311	-0.034648	0.066479	0.138140	0.025628	-0.355887	-0.154889	-0.312773	0.015819	-0.062978	0.351172	-0.222214	0.036406	0.051897
AT3G54890.1	GMM:1.1.2.1	PS.lightreaction.photosystem I.LHC-I	-0.087623	-0.285002	-0.307419	0.088875	-0.273241	0.017742	-0.621814	-0.234178	-0.096261	-0.016142	-0.008696	-0.189153	-0.252941	-0.191714	-0.525323	-0.132682	-0.261415	-0.276502	-0.034523	0.114782	-0.121775	0.335844	0.433526	0.280114	0.077178	0.130158	0.007212	0.085571	-0.221065	-0.163219	0.366109	0.337369	0.332137	-0.127707	-0.310610	-0.140780	-0.327558	-3.521881	-0.250009	-0.360243	-0.152269	-0.079515	-0.056619	-0.101189	-0.223010
AT3G54900.1	GMM:34.21	transport.calcium	-10.982857	NaN	-0.362933	-0.021210	-0.033783	0.104555	-0.426028	-0.298983	-0.285340	-10.877095	-0.618885	-0.497553	-10.787701	-0.061413	-0.705143	-0.312817	-0.248419	-0.305651	-1.452278	-2.249576	-0.138609	-1.392230	-0.325286	-0.289056	0.118762	-0.316840	-0.309941	-2.005442	-0.576949	-0.409294	-8.691892	-0.174822	-0.059919	-0.060110	-0.039281	-0.038215	-0.604193	0.144939	0.453549	-10.349396	0.143118	0.475314	-0.093369	0.200892	-0.003502
AT3G54910.1			-0.038843	0.167729	0.104949	-0.268996	-0.285129	-0.020439	-0.404886	NaN	-0.512157	0.164551	0.352955	-13.288865	-0.064817	-0.302221	-0.157316	-0.364904	-0.293014	-0.964337	0.233928	-0.063028	-0.457200	-0.234538	-2.926552	NaN	NaN	NaN	NaN	0.004745	-2.585384	-0.046872	0.077482	0.146914	NaN	-0.038024	NaN	-3.387872	0.100253	-0.297452	0.150204	NaN	0.233773	0.323431	0.043725	0.321726	0.310750
AT3G54930.1	GMM:29.4	protein.postranslational modification	-9.121995	-2.911821	-3.073018	-3.306413	-3.194679	-2.876907	-0.615124	-2.035047	-12.231048	-11.670843	-10.800728	-2.616724	-11.615246	-2.906390	-3.210498	-2.485891	-12.021911	-11.782915	-10.207107	-3.196353	-11.960111	-2.791715	-12.170149	-2.592180	-2.244396	-12.300100	-2.934493	-1.137262	-12.031648	-2.087276	-2.209394	-11.616015	-11.656993	-2.497815	-2.674558	-3.059411	-0.641068	-2.690544	-2.476692	-1.566759	-2.857294	-2.634838	-2.261970	-2.589616	-2.458593
AT3G55060.1	GMM:28.1	DNA.synthesis/chromatin structure	-4.152342	-0.397050	NaN	-0.703587	-0.699476	-0.396620	-0.967423	-0.825903	-1.054372	-0.117805	-0.130297	-0.522594	-0.191520	-0.105966	-0.266983	-0.443918	-0.136488	-0.133268	0.049039	-0.015010	-0.197422	0.106894	0.299262	0.249173	0.258993	0.068505	0.240794	-0.013592	-0.055614	-0.160313	0.086483	-0.267729	-0.138054	0.045022	-0.265997	-0.094325	-0.137195	-0.086160	-0.027356	-0.166784	-0.285403	0.003914	-0.393187	-0.049079	-0.012053
AT3G55070.1			-0.574857	-0.384437	-0.151134	-0.505988	-0.378546	-0.297159	-0.179075	-0.100605	-0.254376	-0.382876	-0.160547	-0.363466	-0.483290	-0.266650	-0.297159	-0.248616	-0.363714	-0.517217	-0.103827	-0.212988	0.056235	-0.324003	-0.395168	-0.473072	-0.440326	-0.162368	-0.286734	-0.614990	-0.485125	-0.410062	-0.626990	-0.396306	-0.274487	-0.185981	0.302644	0.161549	-0.273357	-0.299239	-0.257203	0.110038	0.068885	-0.180338	0.016673	0.126162	0.083543
