Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT2G34400.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	NaN	-0.588739	NaN	-0.212489	0.212230	NaN	-0.220015	-0.773108	-3.113174	NaN	NaN	0.545923	-0.541532	-0.372826	NaN	-0.427626	NaN	-3.228361	NaN	NaN	0.229943	NaN	0.178607	-0.305329	-0.046992	NaN	-0.286727	-0.107984	-3.339115	-0.332763	-0.113604	0.175678	NaN	NaN	-2.923506	-0.422597	NaN	-0.374276	NaN	-0.207966	-0.395311	-0.335983	0.400022	0.030756	0.077946
AT2G34420.1	GMM:1.1.1.1	PS.lightreaction.photosystem II.LHC-II	-0.317700	NaN	-1.793001	-4.158673	NaN	-3.718463	-2.863338	NaN	0.619956	-0.497489	NaN	-3.987209	NaN	-2.416295	NaN	-2.366897	0.264369	-0.172740	-0.151710	-0.361263	NaN	0.073699	-3.036043	NaN	NaN	0.134303	NaN	NaN	-0.232553	-3.349048	NaN	-2.607071	NaN	NaN	-0.350061	NaN	-0.623442	-2.377605	-0.017560	NaN	-3.604117	NaN	NaN	NaN	-2.234731
AT2G34430.1	GMM:1.1.1.1	PS.lightreaction.photosystem II.LHC-II	0.373279	-1.985261	NaN	0.376409	0.114851	0.600079	-0.228888	0.578571	0.364042	0.316354	0.591208	-1.567934	-0.478739	-0.501614	0.692371	NaN	0.043980	-0.004643	-0.104383	-0.570694	-0.424595	0.506970	0.371338	-0.094465	-0.404905	1.153931	NaN	-0.718556	0.085039	NaN	-0.916692	-0.161302	NaN	-0.408275	0.393233	0.203494	-0.833239	-0.634183	-0.570973	-1.222522	-1.704260	NaN	-0.478123	-0.436940	-0.312766
AT2G34460.1			-0.211019	0.152741	0.311167	0.979836	0.076042	0.027821	-0.110723	0.058932	0.073390	0.523594	-0.129599	0.098335	-0.070446	-0.045640	-0.015237	-0.187865	0.115530	0.436151	0.177711	0.032144	NaN	0.110852	0.569825	NaN	0.434431	-0.119660	0.164023	0.148984	0.195958	0.463701	0.594111	0.577432	0.618118	0.200508	-0.124195	0.011909	-0.059256	-0.089128	-0.493483	-2.569875	-0.197236	NaN	-0.607513	-0.056928	0.075228
AT2G34480.1	GMM:29.2.1.2.2.518	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L18A	0.051937	0.024346	0.094771	-0.000010	-0.108424	0.009620	-0.159531	-0.024561	0.011255	-0.070750	-0.079658	-0.113778	0.021744	0.065031	0.061690	0.010754	-0.066037	-0.013125	0.034813	-0.009597	-0.071936	0.029611	0.072202	0.085124	0.142209	-0.040248	0.125840	0.201246	0.073514	0.081648	-0.004495	-0.093628	-0.316640	0.032085	-0.042816	-0.054633	0.010336	0.033791	-0.031812	-0.193298	-0.127942	-0.079403	-0.030953	-0.023239	-0.074616
AT2G34650.1	GMM:29.4	protein.postranslational modification	NaN	-0.204010	4.426468	0.069818	NaN	NaN	0.555035	0.140379	NaN	NaN	1.194361	0.064478	0.057972	-0.462695	NaN	-0.085649	NaN	NaN	NaN	NaN	-0.080034	NaN	0.181615	0.223462	-0.092671	NaN	0.325945	-0.310514	NaN	0.409005	0.264685	-0.468131	NaN	NaN	NaN	-0.067871	NaN	0.100123	NaN	-0.236696	-0.010574	-0.074743	-0.074194	0.023211	0.244004
AT2G34680.1	GMM:33.99;GMM:17.2.3	development.unspecified;hormone metabolism.auxin.induced-regulated-responsive-activated	0.305373	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.454037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G34750.1	GMM:27.1	RNA.processing	-0.084186	0.010772	-0.021506	0.150333	0.182205	0.057668	0.205967	0.851431	0.149176	0.153772	0.049608	0.015984	-0.020773	0.096112	-0.019869	0.011485	0.062938	-0.128832	0.112333	-0.056866	-0.020921	0.024810	-0.051145	0.055415	0.081941	0.036485	0.015622	-0.026494	0.132885	-0.098202	-0.125978	0.039635	-0.035027	-0.109125	0.105790	-0.072628	0.053005	0.240026	0.121782	-0.084732	0.079269	-3.554455	-0.054697	0.035075	-0.009991
AT2G34780.1	GMM:33.99;GMM:31.2	development.unspecified;cell.division	NaN	-0.082470	NaN	0.203561	0.275112	NaN	0.080854	0.287395	NaN	NaN	-0.087971	0.377210	-0.339665	0.118541	-0.188592	-0.017943	NaN	NaN	0.073823	NaN	-0.076900	NaN	0.483242	0.140941	0.291565	NaN	0.198002	0.235984	NaN	-0.104344	0.665539	0.608208	0.758416	NaN	NaN	0.286896	NaN	0.172591	NaN	-0.100530	0.071161	0.259711	0.280358	NaN	-0.010108
AT2G34820.1	GMM:27.3.6	RNA.regulation of transcription.basic helix-loop-helix family (bHLH)	NaN	NaN	NaN	-0.302991	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G35050.1	GMM:29.4	protein.postranslational modification	0.069371	NaN	-0.100689	NaN	NaN	NaN	0.289954	NaN	0.197390	-0.005419	-0.226832	NaN	NaN	NaN	NaN	NaN	0.036398	0.093660	-0.218208	0.221872	NaN	0.364320	NaN	NaN	NaN	-0.154883	NaN	NaN	0.455564	0.041696	NaN	NaN	NaN	0.159861	-0.066632	NaN	-0.002644	NaN	0.276916	0.258173	NaN	NaN	NaN	NaN	NaN
AT2G35110.1	GMM:33.99;GMM:31.2	development.unspecified;cell.division	NaN	0.176883	NaN	0.173890	-0.047243	0.055887	0.094703	-0.011899	NaN	NaN	-0.011369	0.178737	-0.066834	-0.253179	-0.396251	0.262878	NaN	NaN	NaN	NaN	0.312623	NaN	0.206447	0.189514	0.313552	NaN	-0.134685	0.434404	NaN	-0.092686	0.128671	-0.001490	-0.164701	NaN	NaN	0.077728	NaN	0.142613	NaN	0.470122	-0.093505	-0.110872	0.190462	0.143337	0.084444
AT2G35215.1			0.066829	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.181653	0.056701	NaN	NaN	NaN	NaN	NaN	NaN	0.178804	1.749051	0.082968	-0.095106	NaN	0.303019	NaN	NaN	NaN	-0.242507	NaN	NaN	-0.171353	NaN	NaN	NaN	NaN	-0.012659	-0.282324	NaN	NaN	NaN	-0.151283	NaN	NaN	NaN	NaN	NaN	NaN
AT2G35260.1			NaN	0.166874	NaN	-0.101586	0.061414	-0.337603	-0.207588	NaN	NaN	NaN	-0.250275	-0.298342	-0.058343	0.385569	0.118599	-0.276955	NaN	NaN	0.672501	NaN	-0.075411	NaN	-0.309574	-0.330984	-0.505549	NaN	-0.451159	0.276083	NaN	-0.189854	-0.138311	-0.317041	0.366099	NaN	NaN	-0.179625	NaN	0.241313	NaN	-0.586651	-0.205991	0.021784	-0.033315	0.274249	-0.253416
AT2G35340.1	GMM:27.1.2	RNA.processing.RNA helicase	-1.135186	NaN	-3.926245	NaN	NaN	NaN	NaN	NaN	-3.199764	-0.863564	NaN	NaN	NaN	NaN	NaN	NaN	-2.925335	-2.941840	NaN	-3.148164	NaN	-2.790159	NaN	NaN	NaN	NaN	NaN	NaN	-3.660577	NaN	NaN	NaN	NaN	-3.449993	-4.026039	NaN	-2.946465	NaN	-2.545295	NaN	NaN	NaN	NaN	NaN	NaN
AT2G35370.1	GMM:1.2.4.4	PS.photorespiration.glycine cleavage.H protein	-0.137975	0.070931	-0.145338	-0.030565	-0.079136	0.122857	-0.020499	-0.007093	0.022037	-0.112462	-0.063759	-0.264921	-0.074476	-0.075325	0.067980	-0.274431	-0.116773	-0.152668	0.023917	-0.151473	-0.142543	-0.154563	-0.200099	0.019052	-0.207905	-0.139551	-0.028391	-0.108343	-0.226211	-0.094266	-0.084835	-0.012266	-0.163170	-0.110553	-0.122716	-0.239619	-0.039528	-0.109844	-0.027120	0.012866	-0.199073	-0.072550	-0.040238	0.047378	-0.011109
AT2G35410.1	GMM:27.4	RNA.RNA binding	0.123491	0.001530	0.075800	0.140001	0.151424	0.093902	0.056048	0.047373	0.093482	0.060834	-0.284145	-0.085185	-0.079450	-0.045917	-0.090517	-0.087307	-0.024396	0.367671	-0.352358	-0.241065	-0.190990	-0.356967	0.000174	-0.144801	0.029233	-0.095042	-0.158413	-0.085811	0.116727	0.055861	-0.115601	0.132556	-0.077567	0.024236	0.149031	-0.075510	0.304392	0.045170	0.100132	-0.052440	-0.185387	0.057076	-0.019270	-0.004308	-0.051201
AT2G35490.1	GMM:31.1	cell.organisation	-0.407795	0.314242	0.077577	0.605176	0.227616	0.168900	0.016881	0.128851	0.002822	0.081309	-0.239638	-0.039770	0.240961	-0.175407	0.009565	0.142213	-0.099473	NaN	0.184313	-0.131384	-0.336272	-0.072817	-0.208984	0.293699	0.030598	0.100078	0.519990	-0.202846	0.292268	0.106321	0.252860	-0.005862	-0.007380	0.117021	-0.162815	0.152403	-0.244736	0.139546	-0.132038	0.272796	-0.044667	0.081399	-0.000525	-0.036252	0.098909
AT2G35605.1			NaN	-0.170401	NaN	-0.105152	0.256167	NaN	-0.024743	0.120145	NaN	NaN	-0.187777	-0.068484	-0.258519	0.106486	NaN	-0.115036	NaN	NaN	-0.898241	NaN	-0.011835	NaN	0.408663	-0.082057	0.302026	NaN	-2.368988	-0.556649	-0.878330	-1.279581	-0.162495	0.319644	NaN	NaN	NaN	NaN	NaN	-0.055465	NaN	0.097805	-0.204208	NaN	-0.137049	-0.035773	NaN
AT2G35630.1	GMM:31.1	cell.organisation	NaN	NaN	-1.618071	NaN	NaN	NaN	-0.571036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.124180	NaN	NaN	-2.055692	-1.053003	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G35760.1			-2.518517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.807249	NaN	NaN	NaN	NaN	NaN	NaN	-1.907695	-2.736786	-2.695143	-2.620569	NaN	-2.485960	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.053009	NaN	-2.674126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G35840.1	GMM:2.1.1.2	major CHO metabolism.synthesis.sucrose.SPP	-0.260167	-1.222765	-0.154743	-0.167256	0.194770	0.119087	-1.030279	-0.957936	0.214500	-0.148436	-0.262543	-0.194129	-1.279220	-0.990548	-0.392147	-1.062525	0.188793	0.215808	-0.046442	0.025502	-1.072707	0.312520	-0.985132	-0.173485	-1.183152	0.164245	-0.062881	-0.946503	-0.036880	-1.155415	-1.143418	-1.004396	-1.259837	0.316234	0.547470	0.165988	-0.147429	-1.453489	-0.068795	0.540907	0.261964	0.334692	-0.928356	0.173626	-0.773666
AT2G35990.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.280462	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.209847	NaN	NaN	NaN	NaN	NaN	NaN	0.199878	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G36160.1	GMM:29.2.1.2.1.14	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S14	0.084162	-0.278490	0.029831	0.101905	0.045095	0.105224	-0.260068	-0.139423	-0.044130	-0.124844	-0.338903	-0.278878	-0.085388	-0.087855	0.197516	-0.055514	-1.644560	-0.059257	0.126141	-0.050592	0.150053	-0.018839	0.023661	-0.097385	0.012205	-0.070141	-0.216641	0.193268	0.023703	0.211228	-0.248340	0.138108	-0.270602	-0.090676	0.240056	0.143046	0.140108	0.262117	0.122868	0.310667	0.317002	0.121258	0.486287	-1.686987	-0.136413
AT2G36240.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	NaN	NaN	NaN	-0.109243	-0.029548	-0.085682	-0.152330	-0.005106	NaN	NaN	NaN	NaN	-0.303856	0.143610	0.006609	-0.247057	NaN	NaN	NaN	NaN	0.111017	NaN	-0.140856	NaN	0.189685	NaN	-0.044678	NaN	NaN	0.264750	0.049667	-0.196245	0.160759	NaN	NaN	0.028444	NaN	0.047361	NaN	-0.156238	0.086484	0.217125	0.182669	0.027001	0.083775
AT2G36250.1	GMM:31.2	cell.division	0.340272	NaN	0.071502	NaN	NaN	-0.647432	NaN	NaN	0.113479	0.261321	NaN	NaN	NaN	NaN	NaN	NaN	0.428765	-0.114000	0.368060	0.422886	NaN	0.001676	NaN	NaN	NaN	0.397283	NaN	NaN	0.031098	NaN	NaN	NaN	NaN	0.403923	0.158036	NaN	0.309757	NaN	0.390118	NaN	NaN	NaN	NaN	NaN	NaN
AT2G36270.1	GMM:27.3.35	RNA.regulation of transcription.bZIP transcription factor family	NaN	-0.011430	NaN	-0.002913	0.179072	0.239255	0.197263	0.139414	NaN	NaN	0.309826	0.192804	-0.265229	0.465908	0.331547	0.278210	NaN	NaN	NaN	NaN	-0.339734	4.770269	0.183584	0.027932	0.064480	NaN	0.266528	0.053401	NaN	0.157944	0.394205	0.261046	0.347628	NaN	NaN	0.310175	NaN	0.078508	NaN	0.425411	0.276800	-0.309361	-0.272648	0.224087	0.159412
AT2G36460.1	GMM:4.3.10;GMM:4.1.10	glycolysis.unclear/dually targeted.aldolase;glycolysis.cytosolic branch.aldolase	-0.166656	-0.139005	-0.069441	-0.319859	-0.229674	-0.132239	0.140267	-0.474864	-0.141097	-0.120146	-0.190874	-0.067062	-0.229470	0.198523	-0.039947	0.096641	0.113200	0.122936	0.245406	0.302423	0.147656	0.080018	-0.064327	0.066769	-0.075967	0.336772	0.000293	-0.051555	0.096110	0.079527	0.019708	0.065028	0.286967	0.243248	0.463957	0.324850	0.421076	0.498403	0.419720	0.381278	0.212032	0.366970	0.373295	0.358944	0.468867
AT2G36530.1	GMM:4.1.13	glycolysis.cytosolic branch.enolase	0.152403	0.101724	0.098993	0.019911	0.003759	0.043578	-0.020055	-0.063923	0.052342	0.084168	0.141727	0.219444	0.073645	0.075933	0.132675	0.180063	0.084834	0.220364	0.126533	0.082273	0.161036	0.028667	0.130765	0.079796	0.148208	0.057202	0.100720	0.088117	0.013536	0.198073	0.022945	0.033504	0.107346	0.294968	0.067407	0.187507	0.265333	0.120259	0.242162	0.115159	0.168660	0.145229	0.274729	0.351664	0.246967
AT2G36580.1	GMM:4.1.14	glycolysis.cytosolic branch.pyruvate kinase (PK)	0.077676	NaN	-0.245899	NaN	-0.120643	-0.067969	NaN	-0.275619	0.246822	-0.022603	0.282631	0.290834	0.057446	0.009319	0.024323	NaN	0.770061	0.166842	NaN	-0.123241	0.224063	NaN	0.278105	-0.152207	NaN	-0.167867	-0.231007	0.430873	0.078132	0.271861	NaN	0.148091	-0.250452	-0.009203	-0.059705	-0.087230	NaN	0.285668	-0.097004	NaN	-0.136667	-0.027055	NaN	-0.066711	-0.111804
AT2G36620.1	GMM:29.2.1.2.2.24	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L24	NaN	0.855418	0.184148	NaN	-0.286330	-0.036208	0.138312	NaN	-0.194671	-0.484176	1.156600	NaN	NaN	0.411634	0.056084	0.587203	-0.198701	-0.630584	NaN	-0.725022	NaN	NaN	NaN	NaN	-0.100816	-0.020960	0.746393	NaN	0.358953	NaN	0.184941	NaN	0.357068	-0.282330	0.201207	NaN	NaN	NaN	0.099583	0.574141	NaN	-0.083663	0.153192	NaN	-0.609336
AT2G36650.1			-0.025705	0.056207	NaN	-0.148875	0.411609	0.485254	0.621829	-0.024968	NaN	-0.022464	-0.664646	-0.206147	-0.052626	0.225827	0.577546	0.163825	0.520877	-0.803000	NaN	0.068823	-0.418086	NaN	0.019810	0.475298	0.211949	-0.043570	-0.325999	NaN	0.658402	-0.146711	0.146175	0.274221	-0.224468	-0.092435	NaN	-0.189593	-0.199229	0.206446	0.762364	-0.165050	-0.074101	-0.291201	-0.108554	0.454892	0.046763
AT2G36680.1			NaN	0.073137	NaN	-0.107578	NaN	NaN	NaN	-0.108519	NaN	-4.618638	-0.565638	-0.786907	-0.536046	-0.886469	-0.559885	-1.013449	NaN	NaN	NaN	-4.911668	-0.788843	NaN	-0.271767	-1.930581	0.745507	NaN	0.119008	NaN	NaN	0.390362	-0.103272	-0.722682	NaN	NaN	NaN	-0.120552	NaN	0.653342	NaN	0.186084	-0.458173	NaN	-0.050511	0.001161	-0.175808
AT2G36724.1			NaN	NaN	2.474102	NaN	NaN	NaN	-4.433919	NaN	NaN	NaN	-3.565998	NaN	-4.474025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.029889	NaN	NaN	NaN	-5.154090	NaN	NaN	NaN	NaN	-4.300402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.007526	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G36780.1	GMM:26.2	misc.UDP glucosyl and glucoronyl transferases	NaN	NaN	-1.652733	NaN	NaN	NaN	NaN	NaN	-1.050668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.145261	NaN	NaN	-1.702876	NaN	2.389526	NaN	NaN	NaN	NaN	-1.482792	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.636569	NaN	-1.601819	NaN	NaN	NaN	NaN	NaN	NaN
AT2G36830.1	GMM:34.19.2	transport.major intrinsic proteins.TIP	0.014183	0.087078	0.110766	-1.879839	0.030322	-0.884087	-2.034767	-1.658239	-0.180980	0.795533	-0.613639	0.329124	NaN	NaN	0.392714	-0.013493	0.323269	0.549917	0.463854	0.145738	0.432057	0.496238	0.247841	-0.693278	NaN	0.156081	-1.562699	NaN	0.193666	-0.747514	0.813670	-0.779971	-0.257803	-0.170678	0.139051	NaN	-0.013818	NaN	0.087092	-0.928923	-0.494896	-1.947641	-0.414676	NaN	-1.118422
AT2G36880.1	GMM:15.2;GMM:13.1.3.4	metal handling.binding, chelation and storage;amino acid metabolism.synthesis.aspartate family.methionine	0.360121	0.127482	0.101523	0.354037	0.072713	0.234710	0.025950	-0.021789	-0.002863	0.161011	0.088352	0.078086	0.016335	0.287756	0.327002	0.111708	0.157504	0.226747	0.036420	0.019430	-0.076010	0.091524	0.013240	0.093949	-0.037947	0.082817	0.096556	0.225625	0.034720	-0.033838	0.044913	-0.075998	0.003163	0.057119	0.005412	0.111516	0.053574	0.205958	0.228932	-0.037374	-0.112728	-0.025797	-0.013828	-0.017180	-0.039521
AT2G37040.1	GMM:16.2.1.1	secondary metabolism.phenylpropanoids.lignin biosynthesis.PAL	NaN	NaN	-0.356468	0.211736	-0.053919	-0.121533	0.086383	-0.213441	NaN	0.223156	0.088874	-0.514755	0.359104	0.180233	0.069770	0.131347	0.209072	NaN	1.393992	-0.029775	0.260930	-0.829912	0.324993	-0.076052	0.333991	0.575611	-0.051005	0.011342	-0.050441	0.342104	0.140537	-0.320350	-0.509920	NaN	-0.265151	-0.089281	0.695127	-0.255891	-0.830528	2.083449	-0.127360	0.015865	0.323296	0.450004	-0.187758
AT2G37080.1	GMM:31.1	cell.organisation	0.044431	-0.472679	0.055036	-0.546753	0.230798	0.233500	-0.193894	0.476696	-0.706312	-0.135913	0.047085	0.199677	-0.380225	0.136019	0.325792	0.125670	-0.791524	0.072445	0.164534	0.087394	0.228219	-0.666515	-0.133366	0.220411	-0.076257	-0.085407	0.143855	-0.665690	0.163792	-0.181004	-0.212060	-0.189731	0.059439	-0.035313	-0.124779	-0.088619	0.167064	-0.168200	0.163656	0.380514	-0.091919	-0.074805	-0.027802	-0.282652	-0.362504
AT2G37190.1	GMM:29.2.1.2.2.12	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L12	0.110534	-0.143569	-0.006992	-0.116096	0.174095	0.101355	0.099890	0.177496	-0.044605	0.281820	-0.039292	-0.090260	0.125389	-0.190288	0.136099	0.039919	0.210203	0.092382	0.241614	0.095842	0.450264	0.092650	0.149644	0.059956	-0.032980	0.087002	0.077583	0.180988	0.161826	0.251968	0.148822	0.216305	0.122234	0.332296	0.105001	0.180302	0.330625	0.135860	0.149623	0.214335	0.161666	0.154651	0.029760	0.449804	-0.118277
AT2G37220.1	GMM:27.4	RNA.RNA binding	-0.044333	-0.064022	-0.138215	0.037622	-0.302734	-0.068177	-0.267149	-0.495867	-0.337366	-0.204223	0.056392	-0.102807	0.154507	-0.001203	0.024115	-0.092193	-0.033998	0.089014	-0.053046	-0.142013	-0.102849	0.098783	-0.213533	0.059040	0.241735	-0.166330	-0.049141	0.099718	0.018623	0.045734	0.129471	0.051939	0.050616	-0.033373	-0.006949	-0.071213	0.081096	0.034012	-0.072047	-0.036075	-0.067256	-0.304443	0.027674	-0.231110	-0.064567
AT2G37230.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	4.926842	-0.234105	NaN	NaN	0.005433	-0.127216	NaN	-0.341344	NaN	4.833715	-0.217978	-0.131722	NaN	0.155828	-0.034924	2.478918	NaN	NaN	NaN	NaN	-0.244306	NaN	-0.109080	-0.076496	-0.053134	NaN	-0.262493	NaN	NaN	0.000987	NaN	-0.003791	2.558155	NaN	NaN	-0.136310	-1.298766	0.110979	NaN	NaN	-0.145247	-0.448119	-0.093403	-0.158560	-0.350511
AT2G37260.1	GMM:27.3.32	RNA.regulation of transcription.WRKY domain transcription factor family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.186640	NaN	NaN	NaN	NaN	NaN	NaN	-1.818825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.690273	NaN	-1.017135	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G37270.1	GMM:29.2.1.2.1.5	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S5	-0.084067	0.187448	0.268905	-0.100998	0.052251	0.475363	-0.138237	-0.259693	NaN	0.029178	0.099168	-0.075961	-0.165124	-0.064511	0.567655	-0.147490	-0.027672	0.082572	-0.023098	-0.056605	-0.016677	-0.057263	-1.635833	-0.091895	-0.151087	0.023274	-0.419864	0.124253	0.159479	-0.126635	0.064409	0.037888	NaN	0.026880	-0.185124	NaN	0.099453	0.015804	0.128466	0.264037	0.423644	-0.425375	0.225102	0.281855	-0.593247
AT2G37340.1	GMM:27.1.1	RNA.processing.splicing	NaN	-0.130391	NaN	NaN	0.168930	0.168671	0.000485	NaN	NaN	4.395344	0.118529	0.193703	NaN	0.075618	0.260963	-0.058746	NaN	NaN	4.245840	5.598931	0.099488	4.758202	0.082887	0.240296	0.067470	NaN	NaN	0.040011	4.241792	0.326756	NaN	NaN	NaN	3.744757	NaN	-0.239004	4.133905	0.415690	NaN	-0.471288	-0.871334	NaN	NaN	NaN	0.140394
AT2G37390.1	GMM:15.2	metal handling.binding, chelation and storage	NaN	NaN	NaN	NaN	NaN	5.253235	NaN	3.785878	NaN	-1.962803	NaN	NaN	NaN	NaN	5.345527	NaN	-0.863331	-2.509054	-1.795373	NaN	NaN	NaN	4.605761	4.851550	4.449275	NaN	4.632974	4.586355	NaN	4.451978	NaN	4.416294	NaN	NaN	-1.984490	NaN	NaN	NaN	-2.355641	NaN	3.755128	NaN	NaN	NaN	NaN
AT2G37470.1	GMM:28.1.3.2.2	DNA.synthesis/chromatin structure.histone.core.H2B	NaN	NaN	-0.255079	NaN	NaN	NaN	NaN	NaN	0.133768	NaN	-2.004049	NaN	NaN	-3.155831	NaN	NaN	-0.380373	-0.519117	NaN	-0.361884	NaN	-0.080670	NaN	NaN	-1.875832	0.039775	NaN	NaN	-0.176535	-2.702252	-2.764116	NaN	-1.624567	0.108244	-0.006024	NaN	NaN	-2.923558	-0.171571	NaN	-2.736328	NaN	NaN	NaN	-2.636900
AT2G37610.1			NaN	NaN	3.022436	NaN	NaN	NaN	NaN	3.045181	NaN	NaN	3.151846	NaN	NaN	3.779984	NaN	3.253423	3.164646	NaN	3.512178	2.661563	2.887600	NaN	NaN	NaN	NaN	NaN	2.729950	NaN	NaN	NaN	2.798453	NaN	NaN	2.466901	NaN	3.057203	2.782486	2.370895	2.908762	NaN	1.806435	NaN	NaN	3.442349	NaN
AT2G37620.1	GMM:31.1.1.1.1;GMM:31.1	cell.organisation.cytoskeleton.actin.Actin;cell.organisation	0.288975	0.180066	NaN	0.113958	NaN	NaN	NaN	NaN	0.220492	0.601335	0.111145	NaN	-0.071431	NaN	NaN	-0.870118	-0.685796	NaN	0.075839	-0.956597	NaN	-0.145779	NaN	NaN	-2.161501	NaN	NaN	0.005491	NaN	NaN	0.164188	NaN	NaN	-0.838544	NaN	0.131202	-0.004303	NaN	-0.049329	-0.381507	NaN	-0.279859	0.129701	NaN	-0.115094
AT2G37660.1			-0.013630	0.041220	0.145975	0.044396	0.115408	-0.005435	0.220362	0.045035	0.012054	-0.126739	-0.156032	-0.095455	-0.304647	0.008647	-0.105803	-0.122300	-0.005142	-0.065971	-0.021148	0.089875	0.063332	-0.017200	0.065540	0.079676	-0.276536	-0.123534	-0.022374	-0.234593	0.163823	-0.071185	-0.070317	-0.026173	-0.064657	-0.050722	-0.128398	0.062917	0.187648	0.147534	-0.049723	0.083228	0.194730	0.154888	0.262558	-0.023351	-0.003245
AT2G37990.1	GMM:29.2.6	protein.synthesis.ribosomal RNA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G38040.1	GMM:11.1.1.2.1	lipid metabolism.FA synthesis and FA elongation.acetyl CoA carboxylation.heteromeric complex.alpha carboxyltransferase	-0.301891	0.455324	0.059628	0.270645	-0.744730	0.139606	-0.126159	-0.147361	-0.072169	-0.120948	-0.513740	-0.240441	0.155891	-1.142971	0.195695	-0.031750	-0.177211	-0.472453	0.450316	-0.597027	-0.274105	0.152783	-0.481026	-0.089517	0.256421	0.216107	-0.452369	-0.201228	0.174820	-0.392476	-0.238066	-0.369844	-0.086357	-0.671747	-0.545500	-0.386469	-0.020830	-0.744655	-0.558235	-0.296303	-0.366621	0.041613	0.209755	-0.514538	-0.325341
